Timestamp,Hour,Temperature_C,Humidity_pct,Wind_Speed_ms,Cloud_Cover_pct,Solar_Irradiance_Wm2,Solar_MW,Wind_MW,Residential_Load_MW,Commercial_Load_MW,Industrial_Load_MW,Critical_Load_MW
2019-11-13 22:00:00,22,29.57,87.87,12.25,67.21,0.0,0.0,0.8,1.03445,0.085237,0.248809,0.394827
2019-11-13 23:00:00,23,27.66,93.38,11.89,67.78,0.0,0.0,0.8,0.795166,0.080104,0.250696,0.39144
2019-11-14 00:00:00,0,29.27,77.19,7.49,63.63,0.0,0.0,0.33504,0.648681,0.083704,0.252411,0.396431
2019-11-14 01:00:00,1,32.33,79.46,6.66,61.17,0.0,0.0,0.181744,0.471648,0.085119,0.259691,0.397189
2019-11-14 02:00:00,2,32.64,80.4,7.64,61.73,0.0,0.0,0.369713,0.461852,0.085356,0.260449,0.410096
2019-11-14 03:00:00,3,30.89,79.92,7.27,62.16,0.0,0.0,0.287715,0.497493,0.083906,0.249825,0.402154
2019-11-14 04:00:00,4,29.52,83.05,7.04,57.45,0.0,0.0,0.244509,0.64681,0.084753,0.381076,0.400952
2019-11-14 05:00:00,5,30.46,77.62,7.77,57.41,0.0,0.0,0.401542,0.875971,0.16698,0.732635,0.390916
2019-11-14 06:00:00,6,32.02,83.97,6.39,57.64,419.64,0.0,0.144525,1.192981,0.338852,1.044759,0.402813
2019-11-14 07:00:00,7,31.57,77.4,6.38,63.7,435.69,0.083601,0.142872,1.329891,0.592379,1.180697,0.398399
2019-11-14 08:00:00,8,28.97,81.14,8.55,55.02,410.77,0.165093,0.633334,1.216319,0.729401,1.284405,0.406555
2019-11-14 09:00:00,9,32.88,81.66,6.97,57.03,476.46,0.265956,0.231501,1.024882,0.871365,1.263081,0.399588
2019-11-14 10:00:00,10,31.27,81.91,8.98,57.0,401.85,0.274781,0.7902,0.819094,0.856277,1.294364,0.398991
2019-11-14 11:00:00,11,29.25,80.94,8.67,54.45,418.82,0.326849,0.67525,0.866332,0.850374,1.205717,0.400391
2019-11-14 12:00:00,12,32.44,84.24,8.53,56.09,420.06,0.334433,0.626542,0.866465,0.857092,1.295789,0.402934
2019-11-14 13:00:00,13,32.67,80.7,8.95,63.2,447.59,0.322068,0.780573,0.814687,0.865152,1.263984,0.401184
2019-11-14 14:00:00,14,30.85,83.83,8.82,60.87,461.56,0.304482,0.731999,0.993603,0.842008,1.228467,0.400808
2019-11-14 15:00:00,15,31.48,85.13,7.86,61.85,411.02,0.219329,0.425846,1.156313,0.746549,1.268895,0.398442
2019-11-14 16:00:00,16,32.65,83.95,7.76,60.09,470.34,0.18045,0.399201,1.37036,0.714969,1.329488,0.39971
2019-11-14 17:00:00,17,32.42,84.76,7.0,60.37,495.58,0.098165,0.236871,1.629951,0.600428,1.143527,0.394104
2019-11-14 18:00:00,18,32.52,83.07,7.91,56.3,413.02,0.0,0.437416,1.540586,0.439425,1.010333,0.404253
2019-11-14 19:00:00,19,32.21,78.65,6.89,57.59,0.0,0.0,0.218078,1.628895,0.256681,0.780299,0.404918
2019-11-14 20:00:00,20,29.37,82.86,7.01,54.27,0.0,0.0,0.238861,1.348002,0.168481,0.510554,0.402818
2019-11-14 21:00:00,21,30.86,80.78,6.32,60.59,0.0,0.0,0.135501,1.123987,0.082574,0.371657,0.394472
2019-11-14 22:00:00,22,30.85,82.44,6.64,58.84,0.0,0.0,0.178507,0.954227,0.085659,0.253507,0.398324
2019-11-14 23:00:00,23,31.4,86.25,6.98,56.99,0.0,0.0,0.23372,0.888767,0.085023,0.256432,0.39553
2019-11-15 00:00:00,0,28.23,81.25,9.33,43.5,0.0,0.0,0.8,0.691122,0.0852,0.253416,0.404198
2019-11-15 01:00:00,1,30.32,83.13,9.25,47.73,0.0,0.0,0.8,0.560134,0.083694,0.252771,0.402091
2019-11-15 02:00:00,2,27.47,80.56,9.11,48.26,0.0,0.0,0.8,0.474163,0.080808,0.236595,0.398249
2019-11-15 03:00:00,3,29.82,77.83,8.46,39.74,0.0,0.0,0.601851,0.506239,0.082962,0.263984,0.405421
2019-11-15 04:00:00,4,30.0,76.21,9.77,40.65,0.0,0.0,0.8,0.687543,0.084811,0.363208,0.406928
2019-11-15 05:00:00,5,27.49,80.9,8.46,44.86,0.0,0.0,0.604006,0.823827,0.16899,0.736822,0.404332
2019-11-15 06:00:00,6,30.57,78.07,9.74,41.19,616.65,0.0,0.8,1.167928,0.332527,1.000752,0.39883
2019-11-15 07:00:00,7,30.13,76.82,9.01,41.39,564.42,0.13177,0.8,1.441423,0.58755,1.113877,0.396739
2019-11-15 08:00:00,8,28.27,75.81,9.83,46.05,628.09,0.272736,0.8,1.147384,0.738381,1.190527,0.402268
2019-11-15 09:00:00,9,29.06,79.22,10.74,41.9,614.93,0.390598,0.8,0.965889,0.813851,1.203608,0.403811
2019-11-15 10:00:00,10,30.21,78.63,9.86,47.01,601.9,0.449064,0.8,0.814696,0.840943,1.267374,0.402314
2019-11-15 11:00:00,11,28.06,79.75,9.77,45.48,592.22,0.49913,0.8,0.822362,0.805264,1.240647,0.39884
2019-11-15 12:00:00,12,28.49,74.42,9.91,47.05,579.0,0.498678,0.8,0.838831,0.801277,1.170953,0.403708
2019-11-15 13:00:00,13,27.02,80.38,9.84,44.45,642.57,0.546149,0.8,0.816152,0.804564,1.228102,0.404303
2019-11-15 14:00:00,14,29.11,83.63,10.87,47.98,617.86,0.457266,0.8,0.96005,0.836544,1.241377,0.40196
2019-11-15 15:00:00,15,30.52,75.0,11.07,45.12,648.68,0.401412,0.8,1.094916,0.728209,1.233235,0.396848
2019-11-15 16:00:00,16,27.72,82.49,9.28,41.28,553.41,0.249813,0.8,1.379184,0.628787,1.244488,0.401011
2019-11-15 17:00:00,17,29.02,77.26,8.9,40.31,586.19,0.138032,0.761323,1.483454,0.584867,1.141871,0.396479
2019-11-15 18:00:00,18,26.99,80.98,10.41,45.64,555.79,0.0,0.8,1.641655,0.410519,0.996732,0.402473
2019-11-15 19:00:00,19,28.7,74.13,10.19,40.17,0.0,0.0,0.8,1.482251,0.244286,0.748147,0.409785
2019-11-15 20:00:00,20,27.15,81.5,8.35,46.54,0.0,0.0,0.567154,1.396166,0.162259,0.497969,0.395289
2019-11-15 21:00:00,21,28.78,79.19,8.84,44.97,0.0,0.0,0.736983,1.141663,0.085305,0.351934,0.395052
2019-11-15 22:00:00,22,27.0,79.85,8.99,45.12,0.0,0.0,0.794115,0.964403,0.083673,0.238458,0.398076
2019-11-15 23:00:00,23,30.88,81.42,9.1,41.84,0.0,0.0,0.8,0.916851,0.085171,0.248315,0.398906
2019-11-16 00:00:00,0,31.83,90.97,10.9,49.05,0.0,0.0,0.8,0.669172,0.08562,0.256734,0.404206
2019-11-16 01:00:00,1,32.76,88.38,12.38,55.56,0.0,0.0,0.8,0.53396,0.087596,0.269014,0.396701
2019-11-16 02:00:00,2,34.67,92.84,10.85,54.95,0.0,0.0,0.8,0.538834,0.089024,0.277528,0.39766
2019-11-16 03:00:00,3,31.1,90.71,12.35,46.59,0.0,0.0,0.8,0.516137,0.085759,0.264046,0.397864
2019-11-16 04:00:00,4,32.13,92.83,10.81,47.11,0.0,0.0,0.8,0.724453,0.085283,0.388602,0.396062
2019-11-16 05:00:00,5,33.67,90.58,12.19,54.58,0.0,0.0,0.8,0.849646,0.175595,0.805194,0.397498
2019-11-16 06:00:00,6,31.17,92.0,12.39,47.5,598.39,0.0,0.8,1.159586,0.332056,1.055169,0.39507
2019-11-16 07:00:00,7,31.22,90.45,11.56,56.05,622.12,0.128246,0.8,1.385574,0.59736,1.209901,0.399229
2019-11-16 08:00:00,8,31.53,85.75,13.04,47.09,623.23,0.268279,0.8,1.115295,0.791838,1.247811,0.403534
2019-11-16 09:00:00,9,34.09,85.71,12.03,53.58,616.03,0.354667,0.8,1.003676,0.899585,1.319445,0.391342
2019-11-16 10:00:00,10,33.66,86.3,13.09,54.19,634.61,0.445087,0.8,0.849239,0.853282,1.312875,0.402081
2019-11-16 11:00:00,11,34.3,90.96,12.34,55.71,574.82,0.443572,0.8,0.938995,0.870064,1.316219,0.39224
2019-11-16 12:00:00,12,34.59,88.51,13.69,48.36,558.56,0.475784,0.8,0.901848,0.930499,1.32328,0.399054
2019-11-16 13:00:00,13,31.31,88.29,13.52,50.92,592.02,0.476548,0.8,0.889768,0.852411,1.32054,0.393734
2019-11-16 14:00:00,14,30.92,86.63,13.99,51.69,563.02,0.403636,0.8,1.021412,0.839647,1.270831,0.395612
2019-11-16 15:00:00,15,34.65,91.46,13.88,49.31,546.2,0.326333,0.8,1.20361,0.808425,1.337532,0.406405
2019-11-16 16:00:00,16,30.84,88.96,13.36,53.66,623.16,0.25351,0.8,1.396625,0.680839,1.238272,0.403906
2019-11-16 17:00:00,17,31.39,91.83,12.03,49.95,544.59,0.118446,0.8,1.573803,0.621837,1.165181,0.405181
2019-11-16 18:00:00,18,33.26,94.82,11.82,49.8,610.59,0.0,0.8,1.790193,0.452093,1.057255,0.401618
2019-11-16 19:00:00,19,33.64,88.56,11.57,48.32,0.0,0.0,0.8,1.616658,0.255333,0.770979,0.399644
2019-11-16 20:00:00,20,34.63,89.57,10.93,55.89,0.0,0.0,0.8,1.484183,0.178433,0.519934,0.404503
2019-11-16 21:00:00,21,31.57,93.18,10.74,50.37,0.0,0.0,0.8,1.266327,0.084728,0.393673,0.399294
2019-11-16 22:00:00,22,33.55,93.57,11.85,49.06,0.0,0.0,0.8,0.954152,0.084057,0.266728,0.406431
2019-11-16 23:00:00,23,32.7,94.74,11.31,46.51,0.0,0.0,0.8,0.905438,0.089094,0.26524,0.394444
2019-11-17 00:00:00,0,33.48,75.1,7.79,36.59,0.0,0.0,0.40693,0.684401,0.083909,0.251058,0.392446
2019-11-17 01:00:00,1,31.55,75.17,7.33,36.87,0.0,0.0,0.301433,0.507298,0.082691,0.253495,0.404302
2019-11-17 02:00:00,2,31.01,74.84,7.31,45.0,0.0,0.0,0.295593,0.531629,0.085008,0.245053,0.403796
2019-11-17 03:00:00,3,31.53,72.56,7.54,43.01,0.0,0.0,0.347028,0.463663,0.084618,0.247022,0.397561
2019-11-17 04:00:00,4,31.64,79.82,8.34,39.05,0.0,0.0,0.564643,0.679689,0.087959,0.385202,0.395461
2019-11-17 05:00:00,5,32.01,74.58,8.04,36.56,0.0,0.0,0.47546,0.84725,0.166123,0.745612,0.400738
2019-11-17 06:00:00,6,33.09,78.23,7.59,40.64,724.96,0.0,0.35811,1.216047,0.350553,1.042582,0.405173
2019-11-17 07:00:00,7,33.55,76.7,7.86,45.79,746.32,0.168116,0.42595,1.356773,0.591352,1.169164,0.392657
2019-11-17 08:00:00,8,30.67,76.88,8.28,36.57,695.59,0.325771,0.545701,1.1631,0.761946,1.20099,0.400458
2019-11-17 09:00:00,9,29.96,77.6,7.86,40.49,666.06,0.427872,0.424814,1.067513,0.834728,1.264668,0.398584
2019-11-17 10:00:00,10,32.12,71.11,8.22,45.13,750.63,0.568844,0.525895,0.81335,0.819717,1.25951,0.406828
2019-11-17 11:00:00,11,29.92,73.41,9.43,44.65,666.79,0.565804,0.8,0.826247,0.811717,1.22533,0.39237
2019-11-17 12:00:00,12,31.88,77.28,8.79,39.81,741.0,0.676799,0.719589,0.843211,0.85541,1.328411,0.403857
2019-11-17 13:00:00,13,30.35,78.6,9.96,45.22,693.41,0.585656,0.8,0.773202,0.835819,1.226579,0.399355
2019-11-17 14:00:00,14,30.59,72.47,8.19,36.77,662.99,0.53698,0.518448,1.000206,0.830562,1.224529,0.404329
2019-11-17 15:00:00,15,32.63,79.45,8.4,44.69,716.65,0.445057,0.583013,1.200232,0.757279,1.310372,0.399751
2019-11-17 16:00:00,16,32.2,76.08,8.68,37.71,676.49,0.314067,0.679417,1.42674,0.671635,1.218098,0.403536
2019-11-17 17:00:00,17,30.0,73.03,8.56,38.6,723.31,0.172624,0.63733,1.422667,0.574574,1.116732,0.407999
2019-11-17 18:00:00,18,33.57,78.58,8.9,40.42,692.78,0.0,0.760599,1.725635,0.424368,1.043293,0.403162
2019-11-17 19:00:00,19,32.66,75.51,8.78,38.78,0.0,0.0,0.42679,1.484789,0.254532,0.760183,0.404944
2019-11-17 20:00:00,20,32.41,72.6,8.08,44.62,0.0,0.0,0.484661,1.351084,0.165828,0.49364,0.408578
2019-11-17 21:00:00,21,32.71,73.49,8.51,43.5,0.0,0.0,0.619727,1.166409,0.085123,0.365433,0.406599
2019-11-17 22:00:00,22,30.29,75.7,7.85,44.73,0.0,0.0,0.42234,0.900585,0.08344,0.254742,0.396668
2019-11-17 23:00:00,23,32.36,74.85,7.47,36.71,0.0,0.0,0.330702,0.860211,0.081199,0.253093,0.404478
2019-11-18 00:00:00,0,32.37,92.43,6.67,48.31,0.0,0.0,0.183174,0.710568,0.084606,0.335236,0.399743
2019-11-18 01:00:00,1,33.72,93.21,6.19,48.36,0.0,0.0,0.120231,0.50607,0.08772,0.265889,0.410962
2019-11-18 02:00:00,2,30.78,95.8,7.02,45.42,0.0,0.0,0.240336,0.553679,0.085969,0.262466,0.397571
2019-11-18 03:00:00,3,33.13,98.66,7.18,40.52,0.0,0.0,0.271153,0.507302,0.091004,0.255752,0.395541
2019-11-18 04:00:00,4,34.12,97.08,6.28,45.23,0.0,0.0,0.130853,0.712264,0.090507,0.402865,0.401781
2019-11-18 05:00:00,5,32.18,97.87,6.13,49.42,0.0,0.0,0.113122,0.908914,0.17862,0.778575,0.403916
2019-11-18 06:00:00,6,34.03,97.27,6.56,41.49,688.64,0.0,0.166933,1.245416,0.346756,1.07661,0.404829
2019-11-18 07:00:00,7,34.45,96.9,6.33,44.0,688.25,0.157328,0.136809,1.368423,0.608108,1.210278,0.400258
2019-11-18 08:00:00,8,34.16,92.73,8.12,40.09,650.82,0.296557,0.498257,1.30009,0.794204,1.305532,0.398502
2019-11-18 09:00:00,9,30.78,96.37,8.39,41.03,693.67,0.443695,0.581215,1.0091,0.881593,1.276707,0.396707
2019-11-18 10:00:00,10,34.36,91.58,6.99,41.09,704.58,0.551701,0.234713,0.879511,0.897405,1.394967,0.400798
2019-11-18 11:00:00,11,30.83,89.82,8.37,40.31,652.2,0.573144,0.572399,0.844233,0.86627,1.277091,0.400108
2019-11-18 12:00:00,12,34.34,96.08,7.53,43.46,657.44,0.583204,0.343191,0.930937,0.891822,1.330431,0.394483
2019-11-18 13:00:00,13,31.32,97.63,8.39,41.17,720.15,0.62854,0.580137,0.863997,0.842945,1.321483,0.404939
2019-11-18 14:00:00,14,30.61,94.1,9.09,47.78,678.34,0.502837,0.8,1.036057,0.845436,1.301387,0.402996
2019-11-18 15:00:00,15,32.87,98.96,7.21,40.15,683.71,0.440405,0.275794,1.248817,0.825573,1.358163,0.397635
2019-11-18 16:00:00,16,30.7,97.44,8.45,48.14,670.13,0.285944,0.598175,1.447306,0.696332,1.299503,0.398624
2019-11-18 17:00:00,17,34.3,97.58,6.7,42.86,664.73,0.153364,0.186887,1.620099,0.635547,1.200349,0.40659
2019-11-18 18:00:00,18,33.11,93.6,8.23,49.14,698.79,0.0,0.528707,1.818544,0.448311,1.04851,0.400648
2019-11-18 19:00:00,19,32.52,97.86,7.41,47.55,0.0,0.0,0.317723,1.600019,0.271707,0.812117,0.397199
2019-11-18 20:00:00,20,31.88,92.23,7.04,47.07,0.0,0.0,0.244993,1.449722,0.170465,0.520176,0.404115
2019-11-18 21:00:00,21,33.03,98.39,6.32,48.0,0.0,0.0,0.136145,1.3162,0.088336,0.392694,0.395059
2019-11-18 22:00:00,22,32.51,91.66,7.56,49.28,0.0,0.0,0.351714,1.069337,0.088172,0.262425,0.403987
2019-11-18 23:00:00,23,33.55,90.34,7.16,48.79,0.0,0.0,0.266879,0.877072,0.088736,0.275039,0.396271
2019-11-19 00:00:00,0,29.91,80.24,10.73,68.16,0.0,0.0,0.8,0.691777,0.083764,0.24468,0.404696
2019-11-19 01:00:00,1,29.13,74.64,10.93,70.19,0.0,0.0,0.8,0.478009,0.080012,0.252448,0.407841
2019-11-19 02:00:00,2,31.06,79.08,10.28,75.01,0.0,0.0,0.8,0.492906,0.084877,0.257482,0.400152
2019-11-19 03:00:00,3,28.65,78.05,10.1,66.08,0.0,0.0,0.8,0.505161,0.082154,0.242295,0.406715
2019-11-19 04:00:00,4,27.42,72.25,10.59,66.88,0.0,0.0,0.8,0.700001,0.078923,0.363587,0.399657
2019-11-19 05:00:00,5,30.76,80.18,10.18,70.32,0.0,0.0,0.8,0.858703,0.168294,0.737789,0.402482
2019-11-19 06:00:00,6,30.28,78.82,10.25,67.98,705.79,0.0,0.8,1.151977,0.337071,0.995285,0.40239
2019-11-19 07:00:00,7,28.91,74.29,12.15,75.1,735.79,0.125549,0.8,1.289481,0.573055,1.143086,0.406186
2019-11-19 08:00:00,8,27.4,75.24,11.72,67.35,731.41,0.261511,0.8,1.09064,0.752675,1.185271,0.395939
2019-11-19 09:00:00,9,30.87,80.52,11.66,72.68,689.74,0.330036,0.8,1.074389,0.847824,1.256981,0.398386
2019-11-19 10:00:00,10,29.66,80.8,13.04,74.46,724.24,0.416411,0.8,0.85898,0.846192,1.235147,0.398124
2019-11-19 11:00:00,11,28.54,81.15,11.42,68.85,724.61,0.492959,0.8,0.81503,0.847373,1.217058,0.40713
2019-11-19 12:00:00,12,29.55,75.06,12.01,68.88,657.08,0.462646,0.8,0.892704,0.806076,1.454057,0.401975
2019-11-19 13:00:00,13,27.69,74.22,13.31,73.68,642.33,0.415377,0.8,0.805437,0.769845,1.199785,0.398211
2019-11-19 14:00:00,14,28.5,72.55,12.68,68.02,734.1,0.451564,0.8,0.976226,0.787338,1.221415,0.406396
2019-11-19 15:00:00,15,27.81,74.01,12.06,74.81,683.01,0.319431,0.8,1.113601,0.753933,1.232628,0.397809
2019-11-19 16:00:00,16,30.63,73.96,11.74,71.15,695.97,0.239326,0.8,1.317088,0.673654,1.223277,0.395456
2019-11-19 17:00:00,17,30.14,81.63,11.19,67.39,673.31,0.124566,0.8,1.481605,0.580602,1.171632,0.399517
2019-11-19 18:00:00,18,30.32,81.61,12.32,74.01,721.8,0.0,0.8,1.5764,0.422871,1.008213,0.397508
2019-11-19 19:00:00,19,31.22,76.56,11.47,68.2,0.0,0.0,0.8,1.461654,0.246554,0.755399,0.403212
2019-11-19 20:00:00,20,29.82,79.58,10.41,74.33,0.0,0.0,0.8,1.355011,0.157539,0.491826,0.401252
2019-11-19 21:00:00,21,31.03,72.17,12.08,69.56,0.0,0.0,0.8,1.609917,0.082421,0.367054,0.396545
2019-11-19 22:00:00,22,29.98,77.31,10.38,66.01,0.0,0.0,0.25828,0.955917,0.084585,0.243117,0.394789
2019-11-19 23:00:00,23,29.16,73.64,10.41,66.18,0.0,0.0,0.8,0.807227,0.082377,0.244418,0.405748
2019-11-20 00:00:00,0,36.06,82.01,10.3,73.93,0.0,0.0,0.8,0.679436,0.085305,0.254576,0.403279
2019-11-20 01:00:00,1,34.57,87.99,9.9,77.39,0.0,0.0,0.8,0.531544,0.089985,0.26771,0.402452
2019-11-20 02:00:00,2,36.82,82.34,10.44,80.95,0.0,0.0,0.8,0.50952,0.088927,0.271446,0.399792
2019-11-20 03:00:00,3,34.16,84.5,9.71,80.78,0.0,0.0,0.8,0.543304,0.087666,0.259663,0.400189
2019-11-20 04:00:00,4,34.46,85.83,10.06,80.68,0.0,0.0,0.8,0.706133,0.087976,0.391618,0.400955
2019-11-20 05:00:00,5,35.87,87.24,9.28,76.78,0.0,0.0,0.8,0.902504,0.175916,0.806793,0.398777
2019-11-20 06:00:00,6,37.74,81.8,10.58,81.2,714.03,0.0,0.8,1.259288,0.358283,1.113413,0.396402
2019-11-20 07:00:00,7,35.71,86.59,9.88,74.08,705.96,0.121803,0.8,1.369143,0.626836,1.194536,0.39508
2019-11-20 08:00:00,8,34.91,83.18,9.81,74.98,634.7,0.209494,0.8,1.127856,0.787736,1.296606,0.401306
2019-11-20 09:00:00,9,34.38,87.01,11.21,79.24,642.78,0.286116,0.8,0.930293,0.891553,1.783517,0.405421
2019-11-20 10:00:00,10,36.66,89.67,11.49,77.61,663.77,0.368584,0.8,0.850265,0.913133,1.352786,0.400046
2019-11-20 11:00:00,11,35.97,80.54,10.41,77.1,626.84,0.390452,0.8,0.881487,0.873816,1.309836,0.401417
2019-11-20 12:00:00,12,35.57,85.24,10.85,80.4,643.7,0.399831,0.8,0.926723,0.895402,1.3214,0.407394
2019-11-20 13:00:00,13,37.36,86.75,11.83,82.65,678.64,0.396525,0.8,0.924954,0.900185,1.348101,0.399351
2019-11-20 14:00:00,14,37.23,88.35,11.22,82.45,645.19,0.338803,0.8,1.062073,0.898037,1.345474,0.399602
2019-11-20 15:00:00,15,35.25,87.8,10.52,74.62,645.82,0.302643,0.8,1.299781,0.835676,1.309509,0.402492
2019-11-20 16:00:00,16,35.18,82.83,11.62,74.0,673.32,0.224628,0.8,1.384831,0.700261,1.31296,0.402683
2019-11-20 17:00:00,17,35.52,83.77,11.42,75.99,634.56,0.107223,0.8,1.511029,0.603817,1.214292,0.398926
2019-11-20 18:00:00,18,35.43,80.79,11.07,75.16,644.56,0.0,0.8,1.779294,0.430048,1.020061,0.384341
2019-11-20 19:00:00,19,36.75,86.19,9.53,74.5,0.0,0.0,0.8,1.414051,0.267601,0.831517,0.397824
2019-11-20 20:00:00,20,37.43,80.49,9.92,76.29,0.0,0.0,0.8,1.369318,0.180173,0.548348,0.402433
2019-11-20 21:00:00,21,34.31,82.72,9.42,76.99,0.0,0.0,0.8,1.247819,0.086628,0.387128,0.390702
2019-11-20 22:00:00,22,36.62,80.74,9.8,79.99,0.0,0.0,0.8,1.013954,0.089025,0.267062,0.40102
2019-11-20 23:00:00,23,35.79,87.13,9.3,79.83,0.0,0.0,0.8,0.908878,0.089963,0.266945,0.40309
2019-11-21 00:00:00,0,31.69,88.61,12.38,67.21,0.0,0.0,0.8,0.681454,0.087532,0.266867,0.403781
2019-11-21 01:00:00,1,34.92,84.45,12.8,68.93,0.0,0.0,0.8,0.511521,0.086749,0.255916,0.396308
2019-11-21 02:00:00,2,33.59,87.38,12.83,73.39,0.0,0.0,0.8,0.56032,0.08722,0.2616,0.39912
2019-11-21 03:00:00,3,33.74,87.57,11.36,69.9,0.0,0.0,0.8,0.524343,0.088048,0.255248,0.397061
2019-11-21 04:00:00,4,32.98,91.03,11.59,70.03,0.0,0.0,0.8,0.701504,0.083835,0.387168,0.400179
2019-11-21 05:00:00,5,32.33,84.32,11.53,70.31,0.0,0.0,0.8,0.907152,0.171632,0.762194,0.406849
2019-11-21 06:00:00,6,34.94,87.15,11.23,69.68,478.54,0.0,0.8,1.207535,0.347704,1.081755,0.400578
2019-11-21 07:00:00,7,31.7,88.07,11.58,76.11,496.7,0.083821,0.8,1.320292,0.586748,1.146314,0.399181
2019-11-21 08:00:00,8,31.85,85.86,13.16,66.92,442.43,0.158874,0.8,1.108529,0.755793,1.254414,0.396386
2019-11-21 09:00:00,9,32.69,85.06,12.31,75.42,503.29,0.233799,0.8,1.050722,0.847756,1.294024,0.398952
2019-11-21 10:00:00,10,32.69,87.56,12.31,73.78,419.72,0.243109,0.8,0.846994,0.905738,1.251114,0.393559
2019-11-21 11:00:00,11,33.37,91.6,14.14,74.53,480.93,0.308156,0.8,0.868281,0.878974,1.292315,0.404975
2019-11-21 12:00:00,12,31.77,87.77,13.24,72.47,497.8,0.337631,0.8,0.837217,0.862838,1.267515,0.393547
2019-11-21 13:00:00,13,33.22,91.94,14.23,73.28,420.16,0.272895,0.8,0.901055,0.925368,1.313025,0.401246
2019-11-21 14:00:00,14,32.26,88.91,12.4,76.2,415.03,0.234116,0.8,1.037644,0.871717,1.271061,0.39816
2019-11-21 15:00:00,15,31.4,84.42,13.21,75.63,464.41,0.215251,0.8,1.055933,0.775962,1.302396,0.401121
2019-11-21 16:00:00,16,31.73,91.17,13.52,74.79,507.12,0.167741,0.8,1.409642,0.662379,1.295283,0.399892
2019-11-21 17:00:00,17,34.39,85.63,12.5,73.5,485.3,0.084257,0.8,1.582348,0.593405,1.152394,0.403409
2019-11-21 18:00:00,18,32.8,88.92,11.91,66.72,415.15,0.0,0.8,1.724593,0.428384,1.052111,0.401552
2019-11-21 19:00:00,19,34.02,92.94,13.11,70.67,0.0,0.0,0.8,1.484938,0.271616,0.793264,0.402184
2019-11-21 20:00:00,20,34.26,86.48,11.83,67.83,0.0,0.0,0.8,1.499142,0.17518,0.532138,0.400801
2019-11-21 21:00:00,21,34.04,84.35,11.97,75.98,0.0,0.0,0.8,1.144417,0.084435,0.390747,0.397854
2019-11-21 22:00:00,22,31.13,88.16,12.9,73.94,0.0,0.0,0.8,1.000761,0.084938,0.260744,0.404315
2019-11-21 23:00:00,23,32.07,87.66,11.67,75.84,0.0,0.0,0.8,0.863912,0.086457,0.263998,0.401894
2019-11-22 00:00:00,0,33.4,87.13,10.07,70.23,0.0,0.0,0.8,0.732923,0.085845,0.259196,0.394455
2019-11-22 01:00:00,1,30.16,86.85,10.22,77.74,0.0,0.0,0.8,0.507889,0.083603,0.255037,0.402305
2019-11-22 02:00:00,2,32.6,78.47,10.15,75.2,0.0,0.0,0.8,0.547358,0.085244,0.250267,0.39974
2019-11-22 03:00:00,3,32.54,85.37,9.93,74.15,0.0,0.0,0.8,0.556228,0.085554,0.261035,0.396157
2019-11-22 04:00:00,4,33.79,82.94,9.76,69.5,0.0,0.0,0.8,0.702181,0.085482,0.393206,0.408261
2019-11-22 05:00:00,5,31.48,84.24,9.51,74.1,0.0,0.0,0.8,0.839167,0.170108,0.756258,0.404725
2019-11-22 06:00:00,6,31.99,80.93,9.89,71.8,583.94,0.0,0.8,1.134676,0.344032,1.007395,0.398261
2019-11-22 07:00:00,7,32.85,83.37,9.13,71.5,619.3,0.109829,0.8,1.395582,0.605627,1.163975,0.402031
2019-11-22 08:00:00,8,29.9,82.66,9.7,77.65,641.18,0.205482,0.8,1.137991,0.742694,1.243909,0.399669
2019-11-22 09:00:00,9,30.9,78.69,10.21,75.43,591.55,0.274764,0.8,1.010263,0.836498,1.256049,0.402723
2019-11-22 10:00:00,10,32.25,82.14,10.37,74.21,678.03,0.390887,0.8,0.851356,0.859911,1.273857,0.393522
2019-11-22 11:00:00,11,31.07,81.27,11.0,74.64,640.05,0.409659,0.8,0.804039,0.826241,1.200513,0.40068
2019-11-22 12:00:00,12,30.02,87.97,10.83,74.53,628.16,0.416715,0.8,0.807358,0.848366,1.227414,0.400557
2019-11-22 13:00:00,13,31.0,79.17,11.39,75.39,641.89,0.407484,0.8,0.822429,0.815026,1.255065,0.398818
2019-11-22 14:00:00,14,32.88,79.4,9.93,69.9,645.9,0.389738,0.8,1.044751,0.846741,1.27366,0.394798
2019-11-22 15:00:00,15,30.67,84.43,9.71,76.78,634.18,0.290233,0.8,1.111237,0.733132,1.274295,0.405342
2019-11-22 16:00:00,16,32.25,80.13,9.97,75.08,649.28,0.214076,0.8,1.282619,0.680398,1.301417,0.400712
2019-11-22 17:00:00,17,32.06,78.25,9.62,71.39,669.88,0.118936,0.8,1.596152,0.589757,1.130318,0.402251
2019-11-22 18:00:00,18,32.5,82.46,10.85,71.03,588.19,0.0,0.8,1.679597,0.436391,1.031116,0.396542
2019-11-22 19:00:00,19,30.22,84.68,9.94,78.97,0.0,0.0,0.8,1.456349,0.24033,0.778457,0.394346
2019-11-22 20:00:00,20,31.62,85.5,10.17,75.66,0.0,0.0,0.8,1.398461,0.168253,0.494271,0.399414
2019-11-22 21:00:00,21,32.29,84.87,9.18,78.88,0.0,0.0,0.8,1.171141,0.084953,0.392065,0.408516
2019-11-22 22:00:00,22,29.82,82.77,9.0,73.3,0.0,0.0,0.8,1.027716,0.081926,0.24148,0.406229
