Timestamp,Date,Hour,Temperature_C,Humidity_pct,Wind_Speed_ms,Cloud_Cover_pct,Solar_Irradiance_Wm2,Solar_MW,Wind_MW,Total_Load_MW,Grid_Import_MW,Grid_Import_MVAR,V_Sub_650,V_Split_632,V_Solar_633,V_Wind_675,V_Res_634,V_Ind_671,V_Com_684,V_Crit_692,V_Min_pu,V_Max_pu,L_Main_650_632_pct,L_IndWind_632_671_pct,L_Solar_632_633_pct,Max_Line_Loading_pct,Total_Loss_MW,Total_Loss_MVAR
2023-02-04 18:00:00,2023-02-04,18,28.74,88.94,5.16,48.94,562.7,0.0,0.011101,3.5103,3.5979,1.5478,0.96835,0.95442,0.95442,0.94059,0.92667,0.94056,0.93628,0.93148,0.89931,0.99881,51.45,51.46,0.0,51.46,0.1765,0.5194
2023-02-04 19:00:00,2023-02-04,19,30.15,88.03,4.72,54.51,0.0,0.0,0.005571,2.9268,3.0417,1.2536,0.97395,0.96229,0.96229,0.9507,0.93793,0.95068,0.94689,0.94239,0.91263,0.99902,43.21,43.21,0.0,43.21,0.1305,0.3792
2023-02-04 20:00:00,2023-02-04,20,29.74,90.46,5.54,55.84,0.0,0.0,0.0179,2.4136,2.4843,0.9823,0.97925,0.96981,0.96981,0.96045,0.94913,0.9604,0.95708,0.95304,0.92698,0.99922,35.08,35.08,0.0,35.08,0.091,0.2612
2023-02-04 21:00:00,2023-02-04,21,31.4,93.24,5.87,57.18,0.0,0.0,0.025924,2.1467,2.1946,0.8516,0.98186,0.97355,0.97355,0.96533,0.95484,0.96527,0.96227,0.95847,0.93431,0.99932,30.91,30.91,0.0,30.91,0.0737,0.2108
2023-02-04 22:00:00,2023-02-04,22,31.26,88.23,5.87,57.71,0.0,0.0,0.026009,1.7588,1.7838,0.6661,0.9856,0.97891,0.97891,0.97229,0.9636,0.97223,0.96968,0.96648,0.94735,0.99946,25.0,25.0,0.0,25.0,0.0496,0.1413
2023-02-04 23:00:00,2023-02-04,23,31.8,90.93,4.72,53.56,0.0,0.0,0.005632,1.5832,1.6187,0.587,0.98719,0.98116,0.98116,0.97516,0.96787,0.97515,0.97294,0.97019,0.9513,0.99952,22.6,22.61,0.0,22.61,0.039,0.1121
2023-02-05 00:00:00,2023-02-05,0,31.19,82.41,3.17,57.62,0.0,0.0,5e-06,1.4086,1.4415,0.5114,0.98875,0.98341,0.98341,0.97808,0.97192,0.97808,0.97616,0.97378,0.95503,0.99958,20.08,20.08,0.0,20.08,0.0303,0.0881
2023-02-05 01:00:00,2023-02-05,1,32.11,84.31,2.83,58.32,0.0,0.0,0.0,1.2661,1.293,0.4514,0.99001,0.98523,0.98523,0.98047,0.97531,0.98047,0.9788,0.97676,0.95811,0.99962,17.98,17.98,0.0,17.98,0.024,0.0706
2023-02-05 02:00:00,2023-02-05,2,31.41,85.94,2.58,59.27,0.0,0.0,0.0,1.2709,1.2981,0.4536,0.98996,0.98517,0.98517,0.98038,0.97519,0.98038,0.9787,0.97664,0.9577,0.99962,18.05,18.05,0.0,18.05,0.0243,0.0714
2023-02-05 03:00:00,2023-02-05,3,32.2,85.73,2.01,55.07,0.0,0.0,0.0,1.2029,1.2277,0.426,0.99055,0.98602,0.98602,0.9815,0.97673,0.9815,0.97992,0.97801,0.9592,0.99964,17.06,17.06,0.0,17.06,0.0217,0.0642
2023-02-05 04:00:00,2023-02-05,4,34.18,86.45,1.87,54.27,0.0,0.0,0.0,1.5791,1.6171,0.5806,0.9873,0.9813,0.9813,0.97531,0.96897,0.9753,0.97333,0.9709,0.95188,0.99952,22.56,22.56,0.0,22.56,0.0362,0.1063
2023-02-05 05:00:00,2023-02-05,5,32.7,88.65,2.47,54.36,0.0,0.0,0.0,2.1526,2.215,0.8343,0.98212,0.97381,0.97381,0.96554,0.95821,0.96554,0.96321,0.96049,0.94139,0.99933,31.08,31.08,0.0,31.08,0.0628,0.1886
2023-02-05 06:00:00,2023-02-05,6,33.31,82.59,1.93,53.19,535.53,0.0,0.0,3.0406,3.1541,1.2939,0.97313,0.96107,0.96107,0.94907,0.93803,0.94907,0.9456,0.94172,0.91712,0.99899,44.78,44.78,0.0,44.78,0.1297,0.3866
2023-02-05 07:00:00,2023-02-05,7,32.81,85.45,3.47,54.57,527.18,0.110124,0.000117,3.5715,3.6641,1.5694,0.96791,0.95376,0.95377,0.93965,0.92747,0.93964,0.93558,0.93146,0.90488,0.99879,52.37,52.5,0.14,52.5,0.1733,0.5191
2023-02-05 08:00:00,2023-02-05,8,33.58,83.73,3.46,55.26,584.54,0.234439,0.000107,3.6912,3.7382,1.6211,0.96696,0.95247,0.95253,0.93792,0.92688,0.93792,0.93391,0.93027,0.90769,0.99876,53.53,54.13,0.63,54.13,0.1777,0.5392
2023-02-05 09:00:00,2023-02-05,9,32.47,81.37,3.7,58.01,586.77,0.324601,0.00037,3.6446,3.645,1.5858,0.96766,0.9535,0.95362,0.93916,0.92857,0.93916,0.93518,0.93172,0.91076,0.99879,52.22,53.36,1.21,53.36,0.1705,0.517
2023-02-05 10:00:00,2023-02-05,10,32.76,88.25,4.75,59.14,604.24,0.405119,0.005902,3.4017,3.3364,1.4388,0.97049,0.95752,0.95771,0.94426,0.93544,0.94424,0.94073,0.93785,0.91779,0.9989,47.73,49.5,1.87,49.5,0.1436,0.4389
2023-02-05 11:00:00,2023-02-05,11,32.47,84.78,5.27,57.61,610.33,0.462904,0.012808,3.4025,3.2887,1.4315,0.97067,0.95784,0.95809,0.94462,0.93546,0.94458,0.94101,0.93802,0.91815,0.9989,47.12,49.42,2.45,49.42,0.1423,0.4317
2023-02-05 12:00:00,2023-02-05,12,32.14,81.44,4.87,62.56,573.49,0.429853,0.007188,3.3941,3.3089,1.4309,0.97065,0.95778,0.95799,0.94456,0.93559,0.94455,0.94099,0.93807,0.91832,0.9989,47.36,49.34,2.11,49.34,0.1423,0.4335
2023-02-05 13:00:00,2023-02-05,13,34.55,88.4,3.6,53.79,535.83,0.420634,0.000235,3.4623,3.3898,1.4708,0.96989,0.95669,0.9569,0.94316,0.93421,0.94316,0.93956,0.93667,0.91692,0.99887,48.54,50.45,2.02,50.45,0.1487,0.4543
2023-02-05 14:00:00,2023-02-05,14,34.34,89.08,3.86,54.8,541.76,0.377898,0.000689,3.7416,3.704,1.633,0.96681,0.95235,0.95251,0.93764,0.92701,0.93764,0.9336,0.93016,0.90924,0.99876,53.18,54.73,1.64,54.73,0.1777,0.5393
2023-02-05 15:00:00,2023-02-05,15,31.63,86.17,3.92,62.0,602.46,0.321051,0.000856,3.625,3.6302,1.5778,0.96781,0.95371,0.95382,0.93944,0.92803,0.93943,0.93535,0.93158,0.90797,0.99879,52.0,53.12,1.18,53.12,0.1712,0.5142
2023-02-05 16:00:00,2023-02-05,16,32.94,87.33,4.45,57.01,518.2,0.204573,0.00338,3.7824,3.8366,1.6773,0.96591,0.951,0.95105,0.93609,0.92395,0.93608,0.93193,0.92787,0.90169,0.99872,55.01,55.47,0.48,55.47,0.1898,0.5722
2023-02-05 17:00:00,2023-02-05,17,32.95,86.9,3.75,53.72,585.07,0.123141,0.000472,3.7554,3.8267,1.6684,0.96607,0.95122,0.95123,0.9364,0.92297,0.9364,0.93202,0.92747,0.89741,0.99872,54.85,55.01,0.17,55.01,0.193,0.5744
2023-02-05 18:00:00,2023-02-05,18,34.48,86.77,2.89,53.29,516.53,0.0,0.0,3.5583,3.6549,1.5765,0.9678,0.95365,0.95365,0.93956,0.92564,0.93956,0.93528,0.93049,0.89806,0.99879,52.29,52.29,0.0,52.29,0.1811,0.5343
2023-02-05 19:00:00,2023-02-05,19,31.57,89.8,3.46,60.11,0.0,0.0,0.00011,2.8313,2.9437,1.1995,0.97498,0.96373,0.96373,0.95253,0.9403,0.95253,0.94887,0.94455,0.91621,0.99906,41.75,41.75,0.0,41.75,0.1213,0.3528
2023-02-05 20:00:00,2023-02-05,20,33.51,83.69,2.31,52.84,0.0,0.0,0.0,2.5614,2.6622,1.0675,0.97757,0.96743,0.96743,0.95732,0.94524,0.95732,0.9538,0.94949,0.92111,0.99916,37.67,37.67,0.0,37.67,0.1045,0.3002
2023-02-05 21:00:00,2023-02-05,21,31.85,84.02,2.27,57.47,0.0,0.0,0.0,2.1003,2.1708,0.832,0.98222,0.97404,0.97404,0.96587,0.95589,0.96587,0.96298,0.95932,0.93649,0.99933,30.53,30.53,0.0,30.53,0.0704,0.2019
2023-02-05 22:00:00,2023-02-05,22,33.25,85.71,2.34,61.3,0.0,0.0,0.0,1.8111,1.866,0.6963,0.98497,0.97797,0.97797,0.97099,0.96207,0.97099,0.96837,0.96507,0.94512,0.99944,26.15,26.15,0.0,26.15,0.0535,0.1526
2023-02-05 23:00:00,2023-02-05,23,31.74,82.07,2.36,59.67,0.0,0.0,0.0,1.5392,1.5784,0.5694,0.98755,0.98168,0.98168,0.97582,0.96872,0.97582,0.97366,0.97097,0.95201,0.99953,22.03,22.03,0.0,22.03,0.0372,0.107
2023-02-06 00:00:00,2023-02-06,0,33.54,83.25,4.71,63.74,0.0,0.0,0.00544,1.3855,1.4118,0.5003,0.98899,0.98376,0.98376,0.97855,0.97261,0.97853,0.97666,0.97436,0.95536,0.99959,19.66,19.66,0.0,19.66,0.029,0.0845
2023-02-06 01:00:00,2023-02-06,1,32.55,84.45,4.02,63.89,0.0,0.0,0.001178,1.2993,1.3264,0.4646,0.98973,0.98483,0.98483,0.97994,0.97458,0.97993,0.97821,0.97611,0.95747,0.99961,18.45,18.45,0.0,18.45,0.0253,0.0741
2023-02-06 02:00:00,2023-02-06,2,32.86,76.63,4.07,58.65,0.0,0.0,0.001329,1.2276,1.252,0.436,0.99034,0.98571,0.98571,0.9811,0.97617,0.9811,0.97948,0.97751,0.95842,0.99964,17.4,17.4,0.0,17.4,0.0227,0.067
2023-02-06 03:00:00,2023-02-06,3,31.47,78.35,4.66,58.79,0.0,0.0,0.005045,1.2421,1.263,0.4405,0.99024,0.98558,0.98558,0.98093,0.97589,0.98092,0.97929,0.97729,0.95888,0.99963,17.56,17.56,0.0,17.56,0.023,0.0676
2023-02-06 04:00:00,2023-02-06,4,31.33,81.92,4.81,58.39,0.0,0.0,0.006503,1.5487,1.5786,0.5656,0.98762,0.98175,0.98175,0.97592,0.9698,0.97591,0.97399,0.97164,0.95284,0.99953,22.01,22.01,0.0,22.01,0.0344,0.1012
2023-02-06 05:00:00,2023-02-06,5,33.11,83.54,5.58,62.62,0.0,0.0,0.018939,2.1885,2.234,0.848,0.98186,0.97347,0.97347,0.96515,0.95737,0.9651,0.96267,0.95981,0.94056,0.99932,31.38,31.38,0.0,31.38,0.0649,0.194
2023-02-06 06:00:00,2023-02-06,6,32.06,83.3,5.74,61.85,613.03,0.0,0.022561,2.9207,3.0021,1.2197,0.97457,0.96311,0.96311,0.95177,0.94121,0.95171,0.94839,0.94469,0.92145,0.99904,42.56,42.56,0.0,42.56,0.1175,0.3504
2023-02-06 07:00:00,2023-02-06,7,34.62,76.59,4.68,60.85,606.96,0.119683,0.005247,3.5495,3.6356,1.5563,0.96816,0.95411,0.95413,0.94012,0.92785,0.94011,0.93603,0.93188,0.905,0.9988,51.95,52.11,0.16,52.11,0.1714,0.5126
2023-02-06 08:00:00,2023-02-06,8,31.63,77.3,6.04,60.87,554.01,0.211005,0.030941,3.7125,3.7331,1.6245,0.96691,0.95242,0.95247,0.93797,0.92605,0.93789,0.93372,0.9298,0.90481,0.99876,53.49,53.97,0.51,53.97,0.18,0.542
2023-02-06 09:00:00,2023-02-06,9,32.19,84.39,5.4,62.5,620.89,0.163509,0.01522,3.5813,3.6324,1.5548,0.96819,0.95416,0.95419,0.94017,0.92994,0.94013,0.93625,0.93292,0.91296,0.9988,51.91,52.2,0.31,52.2,0.1655,0.5053
2023-02-06 10:00:00,2023-02-06,10,33.94,75.74,6.95,56.14,603.12,0.415675,0.067756,3.3695,3.2317,1.4012,0.97125,0.95865,0.95885,0.9459,0.93679,0.94572,0.94219,0.93927,0.91956,0.99893,46.27,48.12,1.97,48.12,0.1372,0.4178
2023-02-06 11:00:00,2023-02-06,11,33.53,78.41,5.39,62.89,586.35,0.423189,0.01507,3.4456,3.3612,1.459,0.97012,0.95703,0.95724,0.94363,0.9343,0.9436,0.93997,0.93693,0.917,0.99888,48.13,50.06,2.05,50.06,0.1471,0.4474
2023-02-06 12:00:00,2023-02-06,12,34.78,75.57,7.1,64.99,577.75,0.422936,0.075692,3.3633,3.2131,1.3956,0.97136,0.95883,0.95904,0.94614,0.93712,0.94595,0.94245,0.93957,0.92004,0.99893,46.02,47.94,2.04,47.94,0.136,0.4145
2023-02-06 13:00:00,2023-02-06,13,34.64,81.1,6.68,60.06,556.07,0.412285,0.054702,3.4119,3.2881,1.4278,0.97073,0.95792,0.95812,0.94492,0.93596,0.94477,0.94123,0.93837,0.91858,0.99891,47.09,48.92,1.94,48.92,0.1412,0.4316
2023-02-06 14:00:00,2023-02-06,14,31.87,85.48,6.16,63.68,535.81,0.344079,0.034658,3.5936,3.5512,1.547,0.96842,0.9546,0.95474,0.94067,0.93006,0.94058,0.93665,0.93321,0.91226,0.99882,50.89,52.16,1.36,52.16,0.1636,0.495
2023-02-06 15:00:00,2023-02-06,15,31.06,80.59,5.36,59.21,568.44,0.310973,0.014401,3.597,3.5996,1.5619,0.96811,0.95413,0.95424,0.94003,0.92887,0.94,0.93603,0.93234,0.90924,0.9988,51.55,52.59,1.11,52.59,0.1678,0.5057
2023-02-06 16:00:00,2023-02-06,16,32.27,82.24,5.82,63.21,598.07,0.222742,0.024494,3.7413,3.7709,1.6484,0.96647,0.95181,0.95187,0.93717,0.92502,0.93711,0.93299,0.92892,0.90288,0.99874,54.07,54.61,0.57,54.61,0.1846,0.5558
2023-02-06 17:00:00,2023-02-06,17,34.46,82.94,4.95,62.56,580.51,0.11262,0.008091,3.6795,3.7503,1.6258,0.96687,0.95233,0.95235,0.93786,0.92458,0.93784,0.93352,0.92903,0.8993,0.99875,53.7,53.84,0.15,53.84,0.1856,0.5517
2023-02-06 18:00:00,2023-02-06,18,34.24,83.9,5.27,56.26,590.63,0.0,0.012754,3.6536,3.7264,1.6236,0.96693,0.95246,0.95246,0.93808,0.92356,0.93805,0.93361,0.92862,0.89472,0.99876,53.4,53.4,0.0,53.4,0.1905,0.5606
2023-02-06 19:00:00,2023-02-06,19,34.6,80.82,6.0,65.2,0.0,0.0,0.029614,2.9911,3.082,1.2814,0.97343,0.96159,0.96159,0.94987,0.93682,0.94979,0.94595,0.94137,0.91094,0.999,43.84,43.84,0.0,43.84,0.1348,0.3921
2023-02-06 20:00:00,2023-02-06,20,33.69,84.2,5.42,61.63,0.0,0.0,0.015562,2.5467,2.6302,1.0552,0.97782,0.9678,0.9678,0.95784,0.94582,0.9578,0.95431,0.95004,0.92188,0.99917,37.22,37.22,0.0,37.22,0.1024,0.2941
2023-02-06 21:00:00,2023-02-06,21,34.02,80.35,5.57,64.31,0.0,0.0,0.018715,2.1624,2.2186,0.8608,0.98167,0.97328,0.97328,0.96495,0.95443,0.9649,0.96189,0.95808,0.93378,0.99931,31.25,31.25,0.0,31.25,0.0749,0.2144
2023-02-06 22:00:00,2023-02-06,22,33.25,84.29,5.81,66.06,0.0,0.0,0.024352,1.812,1.8417,0.6916,0.98508,0.97816,0.97816,0.97132,0.96234,0.97126,0.96863,0.96533,0.94545,0.99944,25.83,25.83,0.0,25.83,0.0529,0.1506
2023-02-06 23:00:00,2023-02-06,23,32.65,82.39,5.65,59.57,0.0,0.0,0.020447,1.6416,1.665,0.6109,0.98672,0.9805,0.9805,0.97434,0.96659,0.97429,0.97198,0.96909,0.95016,0.9995,23.28,23.28,0.0,23.28,0.042,0.1204
2023-02-07 00:00:00,2023-02-07,0,33.83,69.01,2.32,60.03,0.0,0.0,0.0,1.3699,1.4009,0.4944,0.98911,0.98392,0.98392,0.97874,0.97294,0.97874,0.97691,0.97465,0.95586,0.99959,19.5,19.5,0.0,19.5,0.0283,0.0826
2023-02-07 01:00:00,2023-02-07,1,33.18,75.06,3.19,63.26,0.0,0.0,7e-06,1.2538,1.2803,0.4466,0.99011,0.98538,0.98538,0.98066,0.97555,0.98066,0.979,0.97698,0.95818,0.99963,17.8,17.8,0.0,17.8,0.0236,0.0696
2023-02-07 02:00:00,2023-02-07,2,33.3,71.39,3.7,60.07,0.0,0.0,0.000371,1.209,1.2336,0.4279,0.99051,0.98595,0.98595,0.98141,0.9766,0.98141,0.97983,0.97791,0.95964,0.99964,17.14,17.14,0.0,17.14,0.0218,0.0643
2023-02-07 03:00:00,2023-02-07,3,32.85,69.93,2.68,63.12,0.0,0.0,0.0,1.2567,1.2833,0.4475,0.99009,0.98535,0.98535,0.98062,0.97549,0.98062,0.97896,0.97693,0.95837,0.99963,17.84,17.84,0.0,17.84,0.0237,0.0696
2023-02-07 04:00:00,2023-02-07,4,33.47,67.93,3.18,62.25,0.0,0.0,6e-06,1.5369,1.5733,0.5627,0.98767,0.98183,0.98183,0.97601,0.96978,0.97601,0.97407,0.97167,0.95284,0.99954,21.93,21.94,0.0,21.94,0.0344,0.101
2023-02-07 05:00:00,2023-02-07,5,35.36,69.37,4.24,61.38,0.0,0.0,0.002096,2.183,2.2454,0.849,0.98182,0.9734,0.9734,0.96501,0.95733,0.965,0.96259,0.95976,0.94078,0.99931,31.52,31.52,0.0,31.52,0.065,0.1946
2023-02-07 06:00:00,2023-02-07,6,34.7,75.57,2.81,67.33,689.01,0.0,0.0,2.9802,3.0878,1.2572,0.97383,0.96205,0.96205,0.95032,0.9399,0.95032,0.94701,0.94333,0.92048,0.99901,43.79,43.79,0.0,43.79,0.1228,0.3677
2023-02-07 07:00:00,2023-02-07,7,35.14,66.53,3.22,64.89,718.86,0.136332,1.2e-05,3.5199,3.6082,1.5411,0.96845,0.95451,0.95454,0.94061,0.92838,0.94061,0.93654,0.93239,0.90563,0.99881,51.54,51.75,0.21,51.75,0.169,0.5047
2023-02-07 08:00:00,2023-02-07,8,32.48,69.86,3.66,60.21,706.04,0.270572,0.000309,3.576,3.6138,1.5577,0.96817,0.95417,0.95425,0.94007,0.92904,0.94007,0.93612,0.93245,0.90973,0.9988,51.7,52.49,0.84,52.49,0.1674,0.5053
2023-02-07 09:00:00,2023-02-07,9,32.73,73.86,4.48,62.25,690.45,0.367063,0.003555,3.4906,3.4582,1.4934,0.96943,0.956,0.95615,0.94234,0.93282,0.94233,0.93864,0.93554,0.91586,0.99885,49.48,50.94,1.54,50.94,0.1534,0.4676
2023-02-07 10:00:00,2023-02-07,10,34.02,69.04,3.93,66.63,751.02,0.468444,0.000876,3.4608,3.3541,1.4655,0.97002,0.95693,0.95718,0.9434,0.93407,0.94339,0.93973,0.9367,0.91696,0.99888,48.08,50.44,2.51,50.44,0.148,0.4486
2023-02-07 11:00:00,2023-02-07,11,33.63,70.27,4.14,64.32,724.71,0.515821,0.001611,3.2729,3.1179,1.3562,0.97214,0.95997,0.96027,0.94724,0.93883,0.94723,0.94382,0.94109,0.9214,0.99896,44.66,47.51,3.03,47.51,0.1295,0.3929
2023-02-07 12:00:00,2023-02-07,12,35.95,70.95,3.67,61.02,719.51,0.547314,0.000331,3.4279,3.2502,1.4373,0.97062,0.95787,0.95821,0.94448,0.93535,0.94448,0.94085,0.93788,0.91782,0.99891,46.68,49.9,3.42,49.9,0.1426,0.4301
2023-02-07 13:00:00,2023-02-07,13,33.47,72.94,4.13,60.9,776.75,0.571352,0.001572,3.4007,3.2018,1.4203,0.97097,0.95838,0.95876,0.94511,0.93585,0.94511,0.9415,0.93849,0.91945,0.99892,46.01,49.51,3.72,49.51,0.1398,0.4198
2023-02-07 14:00:00,2023-02-07,14,34.99,72.64,3.72,65.94,754.91,0.474117,0.00041,3.6243,3.5285,1.563,0.96818,0.95436,0.95462,0.94009,0.92961,0.94009,0.93617,0.93272,0.91199,0.99881,50.7,53.12,2.57,53.12,0.1653,0.4978
2023-02-07 15:00:00,2023-02-07,15,34.03,66.53,4.46,66.85,679.86,0.345495,0.003421,3.5437,3.5403,1.5332,0.96866,0.95491,0.95505,0.94097,0.93034,0.94096,0.93711,0.93359,0.91192,0.99882,50.68,51.97,1.37,51.97,0.162,0.4893
2023-02-07 16:00:00,2023-02-07,16,34.66,76.23,3.46,68.63,758.73,0.267784,0.000105,3.7642,3.7973,1.6645,0.96617,0.9514,0.95148,0.93653,0.92441,0.93653,0.93238,0.92832,0.90221,0.99873,54.47,55.25,0.82,55.25,0.1874,0.5636
2023-02-07 17:00:00,2023-02-07,17,35.49,66.29,5.16,67.07,773.63,0.143583,0.010995,3.6548,3.7203,1.6082,0.9672,0.95278,0.95281,0.93843,0.92575,0.9384,0.93417,0.9299,0.90218,0.99877,53.25,53.47,0.24,53.47,0.1806,0.5392
2023-02-07 18:00:00,2023-02-07,18,33.63,76.18,4.2,64.01,715.01,0.0,0.001881,3.5279,3.6236,1.5595,0.96812,0.95409,0.95409,0.94014,0.92623,0.94013,0.93585,0.93106,0.89876,0.9988,51.83,51.83,0.0,51.83,0.1785,0.5256
2023-02-07 19:00:00,2023-02-07,19,34.37,76.13,3.99,67.13,0.0,0.0,0.001074,3.6551,3.7011,1.6488,0.96655,0.95204,0.95204,0.93761,0.9204,0.93761,0.9327,0.92671,0.88426,0.99875,53.23,53.23,0.0,53.23,0.2087,0.6009
2023-02-07 20:00:00,2023-02-07,20,35.03,75.12,4.21,64.83,0.0,0.0,0.001962,2.3438,2.4242,0.9452,0.97996,0.97078,0.97078,0.96165,0.9511,0.96164,0.95851,0.95471,0.93066,0.99925,34.17,34.17,0.0,34.17,0.0841,0.2428
2023-02-07 21:00:00,2023-02-07,21,35.99,67.73,3.42,69.09,0.0,0.0,7.9e-05,2.1934,2.2719,0.883,0.98122,0.97262,0.97262,0.96405,0.95325,0.96405,0.96096,0.95703,0.93182,0.9993,32.01,32.01,0.0,32.01,0.0788,0.225
2023-02-07 22:00:00,2023-02-07,22,35.28,74.0,3.13,67.8,0.0,0.0,2e-06,1.734,1.7836,0.6584,0.98573,0.97906,0.97906,0.97241,0.96408,0.97241,0.96993,0.96683,0.94776,0.99946,24.96,24.96,0.0,24.96,0.0482,0.1378
2023-02-07 23:00:00,2023-02-07,23,33.71,71.54,3.08,66.46,0.0,0.0,1e-06,1.587,1.6286,0.5907,0.98712,0.98105,0.98105,0.975,0.96761,0.975,0.97276,0.96997,0.95099,0.99952,22.74,22.74,0.0,22.74,0.0397,0.114
2023-02-08 00:00:00,2023-02-08,0,33.48,80.34,4.32,60.83,0.0,0.0,0.002515,1.4513,1.4836,0.5293,0.98838,0.98288,0.98288,0.97739,0.971,0.97738,0.9754,0.97294,0.95395,0.99956,20.68,20.68,0.0,20.68,0.0322,0.0934
2023-02-08 01:00:00,2023-02-08,1,34.36,82.01,5.42,65.31,0.0,0.0,0.015565,1.2751,1.2867,0.4521,0.99001,0.98525,0.98525,0.98053,0.97532,0.98049,0.97881,0.97677,0.95798,0.99962,17.9,17.9,0.0,17.9,0.024,0.0706
2023-02-08 02:00:00,2023-02-08,2,31.87,80.3,3.84,64.66,0.0,0.0,0.000659,1.2537,1.2796,0.4465,0.99012,0.98539,0.98539,0.98067,0.97564,0.98067,0.97903,0.97703,0.95794,0.99963,17.79,17.79,0.0,17.79,0.0235,0.0695
2023-02-08 03:00:00,2023-02-08,3,32.85,72.58,4.24,57.31,0.0,0.0,0.002067,1.216,1.2393,0.4311,0.99044,0.98587,0.98587,0.9813,0.97642,0.9813,0.9797,0.97775,0.95889,0.99964,17.22,17.22,0.0,17.22,0.0222,0.0656
2023-02-08 04:00:00,2023-02-08,4,33.06,77.41,5.74,59.59,0.0,0.0,0.022591,1.5769,1.5919,0.5755,0.98743,0.9815,0.9815,0.97565,0.96918,0.97559,0.9736,0.97114,0.95216,0.99953,22.22,22.22,0.0,22.22,0.0357,0.1047
2023-02-08 05:00:00,2023-02-08,5,33.09,80.26,5.28,63.08,0.0,0.0,0.012962,2.2467,2.3022,0.8789,0.98124,0.97258,0.97258,0.96398,0.9558,0.96395,0.96143,0.95842,0.93916,0.99929,32.36,32.36,0.0,32.36,0.0694,0.2068
2023-02-08 06:00:00,2023-02-08,6,31.2,76.97,4.74,57.85,585.61,0.0,0.005823,2.9301,3.0297,1.23,0.97436,0.96281,0.96281,0.95132,0.94066,0.9513,0.94794,0.94418,0.92068,0.99903,42.95,42.95,0.0,42.95,0.1196,0.3559
2023-02-08 07:00:00,2023-02-08,7,33.52,78.09,5.35,65.68,572.23,0.107684,0.014313,3.476,3.5598,1.5143,0.96895,0.95522,0.95523,0.94157,0.92969,0.94153,0.93757,0.93354,0.90788,0.99883,50.82,50.95,0.13,50.95,0.1636,0.49
2023-02-08 08:00:00,2023-02-08,8,32.07,75.68,5.84,64.88,557.65,0.085749,0.025208,3.5938,3.6609,1.5675,0.96794,0.9538,0.95381,0.93978,0.92862,0.93972,0.93575,0.93206,0.90915,0.99879,52.32,52.4,0.08,52.4,0.1695,0.5139
2023-02-08 09:00:00,2023-02-08,9,31.5,72.84,5.61,63.02,640.7,0.338073,0.019463,3.4991,3.4709,1.4968,0.96935,0.95588,0.95602,0.94227,0.93214,0.94222,0.93841,0.9351,0.91534,0.99885,49.66,50.89,1.31,50.89,0.1551,0.4701
2023-02-08 10:00:00,2023-02-08,10,31.63,76.81,6.46,60.13,613.4,0.407486,0.045521,3.2815,3.1688,1.3597,0.97202,0.95971,0.9599,0.94719,0.9385,0.94708,0.94364,0.94084,0.9213,0.99895,45.29,47.08,1.89,47.08,0.1308,0.3988
2023-02-08 11:00:00,2023-02-08,11,33.48,79.36,6.35,64.92,647.25,0.457988,0.041395,3.3878,3.2452,1.4143,0.97101,0.95834,0.95859,0.94536,0.93627,0.94525,0.94169,0.93876,0.91881,0.99892,46.5,48.75,2.39,48.75,0.1392,0.4228
2023-02-08 12:00:00,2023-02-08,12,32.05,78.39,5.09,56.86,605.73,0.478909,0.010014,3.2423,3.1112,1.342,0.97239,0.96028,0.96054,0.94771,0.93925,0.94769,0.94429,0.94153,0.92152,0.99897,44.51,46.97,2.61,46.97,0.1277,0.3879
2023-02-08 13:00:00,2023-02-08,13,31.7,78.0,6.08,59.97,586.22,0.434993,0.032176,3.326,3.2107,1.3865,0.97152,0.95902,0.95924,0.94623,0.93744,0.94615,0.94269,0.93983,0.91982,0.99894,45.94,47.97,2.16,47.97,0.1349,0.4109
2023-02-08 14:00:00,2023-02-08,14,31.66,76.45,6.9,60.39,599.42,0.397235,0.065029,3.4779,3.3632,1.4653,0.97001,0.9569,0.95708,0.94365,0.93355,0.94348,0.93971,0.93644,0.9165,0.99888,48.19,49.89,1.8,49.89,0.1489,0.4502
2023-02-08 15:00:00,2023-02-08,15,34.3,78.52,5.39,65.21,549.54,0.283859,0.014935,3.601,3.6173,1.5658,0.96803,0.95399,0.95408,0.93988,0.9291,0.93984,0.93594,0.93237,0.91056,0.9988,51.78,52.65,0.92,52.65,0.1677,0.5082
2023-02-08 16:00:00,2023-02-08,16,34.73,75.91,5.51,59.32,576.79,0.222906,0.01737,3.7677,3.8049,1.6663,0.96613,0.95133,0.95139,0.93654,0.92439,0.9365,0.93239,0.92832,0.90215,0.99873,54.57,55.11,0.57,55.11,0.1877,0.5657
2023-02-08 17:00:00,2023-02-08,17,32.85,80.99,5.69,65.72,624.47,0.117473,0.021446,3.7312,3.7819,1.6502,0.96643,0.95173,0.95175,0.93714,0.92343,0.93708,0.93267,0.92804,0.89718,0.99874,54.21,54.36,0.16,54.36,0.1907,0.5656
2023-02-08 18:00:00,2023-02-08,18,31.2,82.38,5.45,64.5,593.48,0.0,0.016111,3.552,3.6288,1.5693,0.96795,0.95388,0.95388,0.93992,0.92562,0.93988,0.93552,0.93059,0.8973,0.9988,51.94,51.94,0.0,51.94,0.1812,0.5323
