timestamp,temperature,humidity,wind_speed,cloud_cover,solar_irradiance,residential_load_MW,commercial_load_MW,industrial_load_MW,critical_load_MW,solar_MW,wind_MW
2022-05-21 05:00,29.91,79.68,2.43,74.06,0.0,0.831,0.166,0.748,0.4,0.0,0.0
2022-05-21 06:00,31.59,85.41,2.7,75.44,836.34,1.195,0.341,1.024,0.4,0.0,0.0
2022-05-21 07:00,30.77,87.75,1.8,73.34,769.46,1.361,0.595,1.148,0.4,0.134,0.0
2022-05-21 08:00,28.83,87.48,2.71,73.08,792.14,1.168,0.751,1.252,0.4,0.267,0.0
2022-05-21 09:00,31.31,86.81,1.45,69.21,781.73,1.024,0.853,1.28,0.4,0.388,0.0
2022-05-21 10:00,30.77,85.04,3.06,76.22,819.54,0.846,0.846,1.269,0.4,0.462,0.0
2022-05-21 11:00,32.0,81.56,1.93,71.58,788.33,0.85,0.85,1.276,0.4,0.521,0.0
2022-05-21 12:00,30.01,81.96,1.3,68.4,793.94,0.835,0.835,1.253,0.4,0.562,0.0
2022-05-21 13:00,29.12,85.75,1.65,75.77,794.77,0.834,0.834,1.251,0.4,0.502,0.0
2022-05-21 14:00,30.67,83.67,2.35,72.79,757.43,1.012,0.843,1.265,0.4,0.443,0.0
2022-05-21 15:00,30.45,79.9,2.03,76.31,793.89,1.17,0.752,1.253,0.4,0.365,0.0
2022-05-21 16:00,29.79,82.28,1.24,70.26,803.53,1.334,0.667,1.251,0.4,0.279,0.0
2022-05-21 17:00,29.27,80.85,2.07,67.53,802.46,1.49,0.579,1.117,0.4,0.148,0.0
2022-05-21 18:00,28.65,80.51,2.75,76.7,802.31,1.644,0.411,0.986,0.4,0.0,0.0
2022-05-21 19:00,32.23,80.99,2.51,72.28,0.0,1.533,0.255,0.766,0.4,0.0,0.0
2022-05-21 20:00,31.98,81.3,3.19,75.13,0.0,1.36,0.17,0.51,0.4,0.0,0.0
2022-05-21 21:00,31.22,87.21,2.91,70.6,0.0,1.195,0.085,0.384,0.4,0.0,0.0
2022-05-21 22:00,30.22,78.91,1.43,70.72,0.0,0.998,0.083,0.25,0.4,0.0,0.0
2022-05-21 23:00,28.94,78.83,2.65,71.82,0.0,0.822,0.082,0.247,0.4,0.0,0.0
2022-05-22 00:00,29.92,73.38,1.51,64.04,0.0,0.657,0.082,0.246,0.4,0.0,0.0
2022-05-22 01:00,28.4,76.96,2.34,70.13,0.0,0.489,0.081,0.244,0.4,0.0,0.0
2022-05-22 02:00,26.93,76.76,0.87,68.25,0.0,0.486,0.081,0.243,0.4,0.0,0.0
2022-05-22 03:00,29.55,71.68,2.76,72.27,0.0,0.489,0.082,0.245,0.4,0.0,0.0
2022-05-22 04:00,30.1,71.58,2.07,71.54,0.0,0.655,0.082,0.369,0.4,0.0,0.0
2022-05-22 05:00,28.63,73.22,1.18,66.85,0.0,0.81,0.162,0.729,0.4,0.0,0.0
2022-05-22 06:00,27.71,69.86,1.7,63.15,594.64,1.12,0.32,0.96,0.4,0.0,0.0
2022-05-22 07:00,27.38,69.96,2.27,71.89,592.46,1.28,0.56,1.08,0.4,0.105,0.0
2022-05-22 08:00,30.11,75.18,2.79,67.9,612.39,1.155,0.743,1.238,0.4,0.218,0.0
2022-05-22 09:00,29.8,70.74,1.35,70.66,626.16,0.979,0.816,1.223,0.4,0.306,0.0
2022-05-22 10:00,29.87,68.54,1.56,65.61,635.18,0.815,0.815,1.222,0.4,0.4,0.0
2022-05-22 11:00,30.14,72.61,2.12,65.74,584.9,0.821,0.821,1.232,0.4,0.411,0.0
2022-05-22 12:00,28.22,77.89,2.18,66.22,623.67,0.814,0.814,1.222,0.4,0.451,0.0
2022-05-22 13:00,28.74,77.78,0.96,64.04,596.46,0.818,0.818,1.228,0.4,0.426,0.0
2022-05-22 14:00,29.08,72.9,1.65,66.28,594.85,0.976,0.813,1.22,0.4,0.372,0.0
2022-05-22 15:00,27.81,76.87,0.87,64.27,637.62,1.135,0.73,1.216,0.4,0.332,0.0
2022-05-22 16:00,28.57,73.93,0.93,63.58,619.02,1.297,0.649,1.216,0.4,0.23,0.0
2022-05-22 17:00,27.27,76.42,1.78,65.97,558.54,1.458,0.567,1.094,0.4,0.105,0.0
2022-05-22 18:00,28.66,72.08,2.1,69.83,612.99,1.617,0.404,0.97,0.4,0.0,0.0
2022-05-22 19:00,30.09,76.4,1.79,65.83,0.0,1.488,0.248,0.744,0.4,0.0,0.0
2022-05-22 20:00,30.09,70.83,2.1,72.34,0.0,1.309,0.164,0.491,0.4,0.0,0.0
2022-05-22 21:00,30.12,73.05,2.24,69.39,0.0,1.151,0.082,0.37,0.4,0.0,0.0
2022-05-22 22:00,29.69,73.99,1.62,65.62,0.0,0.984,0.082,0.246,0.4,0.0,0.0
2022-05-22 23:00,27.39,77.68,1.62,70.71,0.0,0.812,0.081,0.244,0.4,0.0,0.0
2022-05-23 00:00,31.25,96.7,0.3,83.91,0.0,0.695,0.087,0.261,0.4,0.0,0.0
2022-05-23 01:00,31.6,93.83,0.12,78.6,0.0,0.52,0.087,0.26,0.4,0.0,0.0
2022-05-23 02:00,29.24,92.86,1.39,77.17,0.0,0.508,0.085,0.254,0.4,0.0,0.0
2022-05-23 03:00,31.44,88.74,1.64,83.28,0.0,0.514,0.086,0.257,0.4,0.0,0.0
2022-05-23 04:00,28.55,89.29,2.06,83.33,0.0,0.668,0.084,0.376,0.4,0.0,0.0
2022-05-23 05:00,29.98,89.14,0.13,82.4,0.0,0.846,0.169,0.762,0.4,0.0,0.0
2022-05-23 06:00,31.66,98.72,0.44,78.2,420.33,1.225,0.35,1.05,0.4,0.0,0.0
2022-05-23 07:00,30.5,94.86,1.54,77.51,405.14,1.376,0.602,1.161,0.4,0.067,0.0
2022-05-23 08:00,30.09,92.33,0.94,78.7,413.39,1.193,0.767,1.279,0.4,0.131,0.0
2022-05-23 09:00,28.53,91.26,0.54,79.32,421.05,1.006,0.838,1.257,0.4,0.187,0.0
2022-05-23 10:00,28.52,95.43,0.68,78.5,372.47,0.845,0.845,1.267,0.4,0.205,0.0
2022-05-23 11:00,30.24,91.67,0.57,82.06,459.38,0.853,0.853,1.279,0.4,0.27,0.0
2022-05-23 12:00,28.19,92.52,0.4,80.25,419.39,0.838,0.838,1.256,0.4,0.261,0.0
2022-05-23 13:00,31.28,96.77,0.08,76.63,402.55,0.869,0.869,1.304,0.4,0.252,0.0
2022-05-23 14:00,29.61,96.53,1.24,80.93,426.17,1.026,0.855,1.283,0.4,0.228,0.0
2022-05-23 15:00,31.38,97.5,1.41,82.61,392.27,1.22,0.784,1.307,0.4,0.168,0.0
2022-05-23 16:00,29.45,96.3,0.38,76.89,379.99,1.366,0.683,1.28,0.4,0.123,0.0
2022-05-23 17:00,29.76,96.07,1.77,75.55,410.07,1.54,0.599,1.155,0.4,0.07,0.0
2022-05-23 18:00,27.85,91.47,1.72,78.34,461.25,1.669,0.417,1.001,0.4,0.0,0.0
2022-05-23 19:00,29.32,93.49,1.52,77.35,0.0,1.527,0.254,0.763,0.4,0.0,0.0
2022-05-23 20:00,31.83,94.59,1.98,80.47,0.0,1.392,0.174,0.522,0.4,0.0,0.0
2022-05-23 21:00,29.5,96.7,2.04,75.63,0.0,1.197,0.085,0.385,0.4,0.0,0.0
2022-05-23 22:00,30.6,89.52,1.24,78.63,0.0,1.022,0.085,0.256,0.4,0.0,0.0
2022-05-23 23:00,31.36,91.86,1.0,77.61,0.0,0.862,0.086,0.259,0.4,0.0,0.0
2022-05-24 00:00,34.61,79.0,1.0,70.0,0.0,0.694,0.087,0.26,0.4,0.0,0.0
2022-05-24 01:00,32.53,80.21,2.01,61.25,0.0,0.512,0.085,0.256,0.4,0.0,0.0
2022-05-24 02:00,32.7,81.44,2.28,65.46,0.0,0.514,0.086,0.257,0.4,0.0,0.0
2022-05-24 03:00,34.73,76.17,0.69,63.34,0.0,0.518,0.086,0.259,0.4,0.0,0.0
2022-05-24 04:00,33.03,79.29,1.73,61.63,0.0,0.684,0.086,0.385,0.4,0.0,0.0
2022-05-24 05:00,33.57,72.36,1.76,69.65,0.0,0.848,0.17,0.763,0.4,0.0,0.0
2022-05-24 06:00,34.98,81.06,1.02,61.74,492.33,1.223,0.349,1.048,0.4,0.0,0.0
2022-05-24 07:00,34.23,80.55,1.14,65.28,511.15,1.387,0.607,1.17,0.4,0.097,0.0
2022-05-24 08:00,32.76,78.07,0.76,62.4,563.24,1.191,0.766,1.277,0.4,0.211,0.0
2022-05-24 09:00,32.89,74.92,1.05,61.19,575.41,1.016,0.847,1.271,0.4,0.309,0.0
2022-05-24 10:00,34.73,76.4,0.84,69.53,517.89,0.864,0.864,1.296,0.4,0.314,0.0
2022-05-24 11:00,32.79,81.35,0.98,68.89,573.25,0.856,0.856,1.285,0.4,0.39,0.0
2022-05-24 12:00,31.78,78.38,1.61,64.01,546.38,0.844,0.844,1.266,0.4,0.404,0.0
2022-05-24 13:00,32.7,77.97,1.93,69.64,479.38,0.85,0.85,1.276,0.4,0.323,0.0
2022-05-24 14:00,32.14,75.41,1.85,61.03,567.76,1.01,0.842,1.263,0.4,0.374,0.0
2022-05-24 15:00,33.24,74.37,1.72,69.67,492.73,1.188,0.764,1.273,0.4,0.243,0.0
2022-05-24 16:00,32.11,81.18,1.58,66.2,497.44,1.361,0.681,1.276,0.4,0.18,0.0
2022-05-24 17:00,34.21,77.7,1.86,68.55,486.24,1.552,0.603,1.164,0.4,0.089,0.0
2022-05-24 18:00,33.25,72.17,1.88,70.15,558.6,1.691,0.423,1.015,0.4,0.0,0.0
2022-05-24 19:00,33.2,76.18,1.49,69.64,0.0,1.533,0.255,0.766,0.4,0.0,0.0
2022-05-24 20:00,32.95,73.14,2.28,64.44,0.0,1.351,0.169,0.507,0.4,0.0,0.0
2022-05-24 21:00,31.48,76.2,1.81,67.37,0.0,1.173,0.084,0.377,0.4,0.0,0.0
2022-05-24 22:00,31.35,73.94,1.1,67.55,0.0,1.0,0.083,0.25,0.4,0.0,0.0
2022-05-24 23:00,33.35,81.01,1.13,69.48,0.0,0.86,0.086,0.258,0.4,0.0,0.0
2022-05-25 00:00,28.98,77.92,1.06,64.83,0.0,0.656,0.082,0.246,0.4,0.0,0.0
2022-05-25 01:00,27.93,80.86,0.78,61.64,0.0,0.49,0.082,0.245,0.4,0.0,0.0
2022-05-25 02:00,27.55,80.43,1.48,60.48,0.0,0.49,0.082,0.245,0.4,0.0,0.0
2022-05-25 03:00,30.73,77.24,1.51,67.17,0.0,0.5,0.083,0.25,0.4,0.0,0.0
2022-05-25 04:00,30.62,82.88,1.81,59.48,0.0,0.673,0.084,0.379,0.4,0.0,0.0
2022-05-25 05:00,29.84,77.12,2.44,65.77,0.0,0.826,0.165,0.743,0.4,0.0,0.0
2022-05-25 06:00,26.94,83.82,0.68,57.87,414.54,1.151,0.329,0.987,0.4,0.0,0.0
2022-05-25 07:00,28.43,79.48,0.6,62.19,440.21,1.31,0.573,1.105,0.4,0.086,0.0
2022-05-25 08:00,28.68,81.97,1.11,60.17,470.61,1.154,0.742,1.237,0.4,0.18,0.0
2022-05-25 09:00,29.14,78.21,1.64,59.03,475.47,0.987,0.822,1.233,0.4,0.261,0.0
2022-05-25 10:00,30.51,74.65,1.34,64.59,382.99,0.828,0.828,1.241,0.4,0.244,0.0
2022-05-25 11:00,27.2,75.02,1.4,64.17,473.76,0.808,0.808,1.212,0.4,0.338,0.0
2022-05-25 12:00,30.45,82.42,1.76,63.61,414.54,0.839,0.839,1.259,0.4,0.308,0.0
2022-05-25 13:00,30.3,80.9,2.28,62.19,461.47,0.836,0.836,1.254,0.4,0.335,0.0
2022-05-25 14:00,27.75,75.68,2.38,60.63,426.79,0.971,0.809,1.214,0.4,0.282,0.0
2022-05-25 15:00,27.34,81.14,1.48,58.63,407.08,1.145,0.736,1.227,0.4,0.224,0.0
2022-05-25 16:00,27.51,81.4,1.37,61.99,438.21,1.309,0.655,1.227,0.4,0.165,0.0
2022-05-25 17:00,28.85,82.33,1.5,66.24,438.28,1.488,0.579,1.116,0.4,0.082,0.0
2022-05-25 18:00,30.32,81.34,2.06,58.39,458.87,1.673,0.418,1.004,0.4,0.0,0.0
2022-05-25 19:00,27.36,77.06,1.97,59.79,0.0,1.46,0.243,0.73,0.4,0.0,0.0
2022-05-25 20:00,27.38,77.08,2.37,61.25,0.0,1.298,0.162,0.487,0.4,0.0,0.0
2022-05-25 21:00,30.43,78.77,1.73,67.19,0.0,1.167,0.083,0.375,0.4,0.0,0.0
2022-05-25 22:00,27.34,76.71,1.85,67.04,0.0,0.973,0.081,0.243,0.4,0.0,0.0
2022-05-25 23:00,28.12,78.44,1.69,65.83,0.0,0.814,0.081,0.244,0.4,0.0,0.0
2022-05-26 00:00,31.3,86.79,1.9,74.47,0.0,0.683,0.085,0.256,0.4,0.0,0.0
2022-05-26 01:00,34.43,85.54,0.47,73.77,0.0,0.526,0.088,0.263,0.4,0.0,0.0
2022-05-26 02:00,33.81,88.73,2.21,70.54,0.0,0.526,0.088,0.263,0.4,0.0,0.0
2022-05-26 03:00,33.51,84.65,1.3,71.94,0.0,0.521,0.087,0.26,0.4,0.0,0.0
2022-05-26 04:00,33.99,85.53,2.21,68.85,0.0,0.698,0.087,0.393,0.4,0.0,0.0
2022-05-26 05:00,34.62,83.26,0.61,67.71,0.0,0.874,0.175,0.787,0.4,0.0,0.0
2022-05-26 06:00,32.46,86.0,1.35,71.79,705.07,1.206,0.345,1.034,0.4,0.0,0.0
2022-05-26 07:00,31.17,82.45,2.27,67.95,725.93,1.352,0.592,1.141,0.4,0.134,0.0
2022-05-26 08:00,31.84,83.59,1.15,71.32,720.3,1.193,0.767,1.279,0.4,0.247,0.0
2022-05-26 09:00,32.9,82.62,0.75,70.92,704.99,1.031,0.859,1.289,0.4,0.344,0.0
2022-05-26 10:00,34.43,86.03,0.85,68.49,661.72,0.877,0.877,1.316,0.4,0.405,0.0
2022-05-26 11:00,34.35,85.02,1.53,74.64,726.7,0.875,0.875,1.312,0.4,0.465,0.0
2022-05-26 12:00,32.98,81.6,1.93,65.79,651.31,0.858,0.858,1.288,0.4,0.473,0.0
2022-05-26 13:00,31.41,85.1,2.03,73.4,714.2,0.851,0.851,1.277,0.4,0.463,0.0
2022-05-26 14:00,31.41,82.68,0.67,68.95,669.05,1.017,0.848,1.271,0.4,0.408,0.0
2022-05-26 15:00,34.77,79.84,0.75,72.79,681.74,1.218,0.783,1.305,0.4,0.326,0.0
2022-05-26 16:00,32.7,79.69,1.16,68.5,672.97,1.365,0.683,1.28,0.4,0.238,0.0
2022-05-26 17:00,31.64,83.1,1.71,66.86,706.57,1.53,0.595,1.148,0.4,0.131,0.0
2022-05-26 18:00,32.17,79.65,1.82,69.24,678.92,1.698,0.424,1.019,0.4,0.0,0.0
2022-05-26 19:00,32.61,85.75,1.22,71.01,0.0,1.552,0.259,0.776,0.4,0.0,0.0
2022-05-26 20:00,33.08,85.2,0.42,70.17,0.0,1.384,0.173,0.519,0.4,0.0,0.0
2022-05-26 21:00,33.41,88.09,0.76,70.67,0.0,1.221,0.087,0.392,0.4,0.0,0.0
2022-05-26 22:00,34.71,82.79,0.64,74.73,0.0,1.049,0.087,0.262,0.4,0.0,0.0
2022-05-26 23:00,31.38,81.27,0.98,71.17,0.0,0.845,0.085,0.254,0.4,0.0,0.0
2022-05-27 00:00,36.66,98.28,3.03,50.26,0.0,0.732,0.091,0.274,0.4,0.0,0.0
2022-05-27 01:00,35.87,98.02,2.74,51.32,0.0,0.545,0.091,0.272,0.4,0.0,0.0
2022-05-27 02:00,36.65,97.9,2.19,45.59,0.0,0.548,0.091,0.274,0.4,0.0,0.0
2022-05-27 03:00,34.19,97.12,1.95,46.2,0.0,0.536,0.089,0.268,0.4,0.0,0.0
2022-05-27 04:00,36.51,88.33,2.63,47.78,0.0,0.718,0.09,0.404,0.4,0.0,0.0
2022-05-27 05:00,37.61,97.66,1.86,44.08,0.0,0.921,0.184,0.829,0.4,0.0,0.0
2022-05-27 06:00,35.13,90.81,2.26,46.07,728.92,1.247,0.356,1.068,0.4,0.0,0.0
2022-05-27 07:00,34.63,96.39,2.1,45.87,787.85,1.432,0.627,1.209,0.4,0.177,0.0
2022-05-27 08:00,35.85,98.11,1.68,52.13,761.34,1.271,0.817,1.362,0.4,0.314,0.0
2022-05-27 09:00,34.8,95.85,2.09,45.21,798.46,1.075,0.896,1.344,0.4,0.494,0.0
2022-05-27 10:00,36.39,96.38,1.93,45.51,791.17,0.909,0.909,1.364,0.4,0.598,0.0
2022-05-27 11:00,36.35,98.0,1.69,46.31,741.15,0.912,0.912,1.367,0.4,0.62,0.0
2022-05-27 12:00,36.32,95.63,2.88,51.68,769.08,0.908,0.908,1.361,0.4,0.637,0.0
2022-05-27 13:00,35.24,96.48,1.78,49.56,772.83,0.9,0.9,1.35,0.4,0.629,0.0
2022-05-27 14:00,36.01,93.11,2.22,52.99,757.62,1.081,0.901,1.352,0.4,0.537,0.0
2022-05-27 15:00,36.32,96.34,2.84,44.74,763.96,1.272,0.818,1.363,0.4,0.474,0.0
2022-05-27 16:00,35.9,89.84,1.6,47.06,737.07,1.432,0.716,1.342,0.4,0.317,0.0
2022-05-27 17:00,33.89,97.18,3.26,45.42,761.79,1.603,0.623,1.202,0.4,0.172,0.0
2022-05-27 18:00,34.23,90.06,2.59,49.14,746.25,1.764,0.441,1.058,0.4,0.0,0.0
2022-05-27 19:00,36.8,97.83,2.18,46.57,0.0,1.647,0.274,0.823,0.4,0.0,0.0
2022-05-27 20:00,37.06,93.68,2.64,50.76,0.0,1.457,0.182,0.546,0.4,0.0,0.0
2022-05-27 21:00,35.48,89.94,2.93,47.08,0.0,1.248,0.089,0.401,0.4,0.0,0.0
2022-05-27 22:00,36.42,96.61,2.12,46.25,0.0,1.092,0.091,0.273,0.4,0.0,0.0
2022-05-27 23:00,36.64,92.83,2.96,46.38,0.0,0.906,0.091,0.272,0.4,0.0,0.0
2022-05-28 00:00,30.83,81.97,3.02,53.55,0.0,0.673,0.084,0.253,0.4,0.0,0.0
2022-05-28 01:00,27.41,80.83,2.19,57.61,0.0,0.49,0.082,0.245,0.4,0.0,0.0
2022-05-28 02:00,30.53,78.33,2.58,50.97,0.0,0.5,0.083,0.25,0.4,0.0,0.0
2022-05-28 03:00,27.35,82.33,3.05,52.96,0.0,0.492,0.082,0.246,0.4,0.0,0.0
2022-05-28 04:00,30.35,76.97,2.25,56.72,0.0,0.664,0.083,0.373,0.4,0.0,0.0
2022-05-28 05:00,29.52,77.75,2.86,57.3,0.0,0.825,0.165,0.742,0.4,0.0,0.0
2022-05-28 06:00,29.46,76.16,3.05,57.39,455.7,1.15,0.329,0.986,0.4,0.0,0.0
2022-05-28 07:00,29.04,76.81,3.07,57.31,454.3,1.311,0.573,1.106,0.4,0.093,0.0
2022-05-28 08:00,29.58,77.78,3.45,59.52,407.78,1.155,0.743,1.238,0.4,0.157,0.0
2022-05-28 09:00,29.86,79.1,2.46,53.61,403.1,0.995,0.829,1.244,0.4,0.232,0.0
2022-05-28 10:00,27.27,83.95,2.5,55.06,391.38,0.822,0.822,1.233,0.4,0.272,0.0
2022-05-28 11:00,28.79,81.03,3.31,59.19,419.65,0.824,0.824,1.236,0.4,0.314,0.0
2022-05-28 12:00,27.68,74.32,2.07,56.66,380.98,0.807,0.807,1.21,0.4,0.302,0.0
2022-05-28 13:00,29.89,82.91,3.55,58.99,409.33,0.836,0.836,1.254,0.4,0.307,0.0
2022-05-28 14:00,29.62,75.1,3.04,57.7,461.34,0.985,0.821,1.232,0.4,0.313,0.0
2022-05-28 15:00,28.82,82.82,3.69,56.03,363.86,1.158,0.744,1.241,0.4,0.205,0.0
2022-05-28 16:00,30.1,77.98,2.44,51.46,379.74,1.327,0.664,1.244,0.4,0.157,0.0
2022-05-28 17:00,30.34,78.24,3.1,58.8,448.43,1.497,0.582,1.123,0.4,0.09,0.0
2022-05-28 18:00,27.34,75.63,2.32,50.88,446.22,1.618,0.405,0.971,0.4,0.0,0.0
2022-05-28 19:00,30.37,78.23,3.26,53.08,0.0,1.498,0.25,0.749,0.4,0.0,0.0
2022-05-28 20:00,29.59,83.55,2.46,58.33,0.0,1.335,0.167,0.501,0.4,0.0,0.0
2022-05-28 21:00,27.68,83.0,2.25,55.54,0.0,1.149,0.082,0.369,0.4,0.0,0.0
2022-05-28 22:00,28.91,76.7,2.32,59.64,0.0,0.982,0.082,0.245,0.4,0.0,0.0
2022-05-28 23:00,29.35,75.71,1.82,55.16,0.0,0.82,0.082,0.246,0.4,0.0,0.0
2022-05-29 00:00,32.97,71.17,0.3,56.97,0.0,0.673,0.084,0.252,0.4,0.0,0.0
2022-05-29 01:00,31.78,70.04,1.96,51.08,0.0,0.498,0.083,0.249,0.4,0.0,0.0
2022-05-29 02:00,31.25,69.77,1.36,53.91,0.0,0.496,0.083,0.248,0.4,0.0,0.0
2022-05-29 03:00,33.11,74.66,0.27,53.42,0.0,0.509,0.085,0.255,0.4,0.0,0.0
2022-05-29 04:00,30.43,76.06,2.04,53.49,0.0,0.663,0.083,0.373,0.4,0.0,0.0
2022-05-29 05:00,31.37,74.16,1.85,50.27,0.0,0.834,0.167,0.75,0.4,0.0,0.0
2022-05-29 06:00,30.51,73.79,0.4,53.17,362.38,1.157,0.33,0.991,0.4,0.0,0.0
2022-05-29 07:00,29.57,72.83,1.36,50.77,443.13,1.307,0.572,1.103,0.4,0.096,0.0
2022-05-29 08:00,30.77,73.53,0.58,55.98,367.84,1.159,0.745,1.242,0.4,0.147,0.0
2022-05-29 09:00,32.65,78.24,0.97,50.69,392.21,1.021,0.85,1.276,0.4,0.232,0.0
2022-05-29 10:00,31.84,73.56,0.75,54.62,364.28,0.836,0.836,1.255,0.4,0.254,0.0
2022-05-29 11:00,32.78,73.08,0.32,49.83,401.63,0.843,0.843,1.265,0.4,0.326,0.0
2022-05-29 12:00,33.2,72.36,1.64,57.15,392.35,0.845,0.845,1.268,0.4,0.309,0.0
2022-05-29 13:00,32.75,76.53,1.38,52.51,439.84,0.848,0.848,1.273,0.4,0.349,0.0
2022-05-29 14:00,32.81,71.07,1.32,51.83,365.04,1.008,0.84,1.26,0.4,0.261,0.0
2022-05-29 15:00,30.33,70.9,1.4,51.13,387.6,1.148,0.738,1.23,0.4,0.228,0.0
2022-05-29 16:00,30.96,72.69,1.77,53.14,449.35,1.325,0.662,1.242,0.4,0.184,0.0
2022-05-29 17:00,32.91,77.0,0.49,54.95,378.83,1.531,0.595,1.148,0.4,0.079,0.0
2022-05-29 18:00,32.88,73.08,1.9,50.16,415.24,1.688,0.422,1.013,0.4,0.0,0.0
2022-05-29 19:00,30.19,79.35,1.25,50.9,0.0,1.498,0.25,0.749,0.4,0.0,0.0
2022-05-29 20:00,31.73,74.23,0.78,55.86,0.0,1.339,0.167,0.502,0.4,0.0,0.0
2022-05-29 21:00,30.75,77.36,0.13,51.33,0.0,1.167,0.083,0.375,0.4,0.0,0.0
2022-05-29 22:00,31.57,75.63,1.67,49.18,0.0,1.005,0.084,0.251,0.4,0.0,0.0
2022-05-29 23:00,30.24,76.97,0.49,51.25,0.0,0.829,0.083,0.249,0.4,0.0,0.0
2022-05-30 00:00,29.14,88.75,2.45,66.83,0.0,0.671,0.084,0.252,0.4,0.0,0.0
2022-05-30 01:00,28.69,91.03,3.19,64.53,0.0,0.504,0.084,0.252,0.4,0.0,0.0
2022-05-30 02:00,26.76,89.71,3.36,66.28,0.0,0.499,0.083,0.249,0.4,0.0,0.0
2022-05-30 03:00,29.72,85.45,2.79,63.2,0.0,0.503,0.084,0.252,0.4,0.0,0.0
2022-05-30 04:00,30.21,92.31,2.74,61.39,0.0,0.683,0.085,0.384,0.4,0.0,0.0
2022-05-30 05:00,27.69,91.63,3.14,62.05,0.0,0.835,0.167,0.751,0.4,0.0,0.0
2022-05-30 06:00,28.42,85.16,2.06,64.2,744.99,1.159,0.331,0.993,0.4,0.0,0.0
2022-05-30 07:00,27.7,90.07,2.05,69.14,810.3,1.331,0.582,1.123,0.4,0.147,0.0
2022-05-30 08:00,29.37,84.01,3.0,63.69,785.58,1.167,0.75,1.25,0.4,0.291,0.0
2022-05-30 09:00,30.61,88.0,1.87,68.19,828.56,1.02,0.85,1.274,0.4,0.415,0.0
2022-05-30 10:00,29.02,89.83,2.73,62.75,799.35,0.84,0.84,1.26,0.4,0.518,0.0
2022-05-30 11:00,29.52,90.61,3.22,68.87,780.0,0.845,0.845,1.268,0.4,0.531,0.0
2022-05-30 12:00,29.98,92.99,1.92,60.5,805.63,0.853,0.853,1.279,0.4,0.616,0.0
2022-05-30 13:00,28.56,86.42,3.18,62.51,787.65,0.831,0.831,1.246,0.4,0.571,0.0
2022-05-30 14:00,27.27,88.97,2.49,66.9,821.7,0.996,0.83,1.246,0.4,0.511,0.0
2022-05-30 15:00,29.85,84.75,2.32,68.54,822.99,1.174,0.755,1.258,0.4,0.411,0.0
2022-05-30 16:00,27.28,92.05,2.89,67.24,793.28,1.336,0.668,1.253,0.4,0.284,0.0
2022-05-30 17:00,29.65,90.84,1.91,62.3,747.03,1.524,0.593,1.143,0.4,0.145,0.0
2022-05-30 18:00,29.63,84.67,3.14,66.5,800.39,1.673,0.418,1.004,0.4,0.0,0.0
2022-05-30 19:00,28.13,90.99,3.06,68.62,0.0,1.502,0.25,0.751,0.4,0.0,0.0
2022-05-30 20:00,28.85,87.89,2.01,61.01,0.0,1.337,0.167,0.501,0.4,0.0,0.0
2022-05-30 21:00,30.21,92.78,3.28,62.43,0.0,1.196,0.085,0.384,0.4,0.0,0.0
2022-05-30 22:00,30.36,91.56,1.94,65.02,0.0,1.024,0.085,0.256,0.4,0.0,0.0
2022-05-30 23:00,30.38,92.62,3.12,70.2,0.0,0.855,0.086,0.257,0.4,0.0,0.0
2022-05-31 00:00,33.42,86.31,2.34,62.29,0.0,0.696,0.087,0.261,0.4,0.0,0.0
2022-05-31 01:00,35.23,93.14,3.12,63.17,0.0,0.537,0.089,0.268,0.4,0.0,0.0
2022-05-31 02:00,31.62,95.6,2.07,65.92,0.0,0.522,0.087,0.261,0.4,0.0,0.0
2022-05-31 03:00,33.51,88.43,3.05,58.56,0.0,0.524,0.087,0.262,0.4,0.0,0.0
2022-05-31 04:00,33.97,91.55,2.28,59.7,0.0,0.706,0.088,0.397,0.4,0.0,0.0
2022-05-31 05:00,32.35,88.03,1.88,58.07,0.0,0.864,0.173,0.777,0.4,0.0,0.0
2022-05-31 06:00,34.59,87.09,2.71,58.86,502.77,1.232,0.352,1.056,0.4,0.0,0.0
2022-05-31 07:00,35.2,92.76,2.48,58.17,515.95,1.43,0.626,1.207,0.4,0.104,0.0
2022-05-31 08:00,33.97,94.22,2.78,65.78,538.61,1.241,0.798,1.33,0.4,0.196,0.0
2022-05-31 09:00,32.07,91.06,2.48,59.98,521.29,1.04,0.866,1.299,0.4,0.283,0.0
2022-05-31 10:00,33.85,89.71,2.88,62.38,465.5,0.878,0.878,1.317,0.4,0.303,0.0
2022-05-31 11:00,34.67,95.92,2.68,63.17,459.11,0.895,0.895,1.342,0.4,0.33,0.0
2022-05-31 12:00,34.97,94.63,2.92,67.17,492.64,0.895,0.895,1.343,0.4,0.353,0.0
2022-05-31 13:00,32.12,92.77,2.68,57.73,553.99,0.869,0.869,1.304,0.4,0.42,0.0
2022-05-31 14:00,34.02,88.43,3.24,65.21,478.02,1.053,0.878,1.317,0.4,0.302,0.0
2022-05-31 15:00,33.93,94.95,3.27,57.66,488.59,1.242,0.799,1.331,0.4,0.271,0.0
2022-05-31 16:00,33.59,91.87,3.23,57.59,524.81,1.407,0.704,1.32,0.4,0.206,0.0
2022-05-31 17:00,33.79,90.2,2.86,65.82,480.43,1.581,0.615,1.186,0.4,0.09,0.0
