timestamp,temperature,humidity,wind_speed,cloud_cover,solar_irradiance,residential_load_MW,commercial_load_MW,industrial_load_MW,critical_load_MW,solar_MW,wind_MW
2021-05-14 00:00,35.38,95.86,3.2,63.45,0.0,0.771,0.092,0.273,0.397,0.0,8e-06
2021-05-14 01:00,34.67,93.0,3.88,65.95,0.0,0.504,0.089,0.272,0.407,0.0,0.000748
2021-05-14 02:00,32.79,89.06,4.24,60.58,0.0,0.543,0.087,0.263,0.398,0.0,0.002098
2021-05-14 03:00,33.86,91.16,3.89,65.76,0.0,0.504,0.085,0.267,0.404,0.0,0.000784
2021-05-14 04:00,35.7,95.3,3.1,60.13,0.0,0.758,0.089,0.405,0.398,0.0,1e-06
2021-05-14 05:00,34.25,93.59,4.27,65.74,0.0,0.876,0.177,0.802,0.403,0.0,0.002259
2021-05-14 06:00,33.27,92.0,3.66,68.18,420.28,1.21,0.355,1.093,0.399,0.0,0.000321
2021-05-14 07:00,35.43,94.24,2.94,67.6,472.51,1.353,0.623,1.243,0.393,0.087,0.0
2021-05-14 08:00,33.21,89.45,4.22,60.91,398.24,1.222,0.774,1.346,0.397,0.152,0.001977
2021-05-14 09:00,32.85,92.63,4.55,62.18,426.15,1.003,0.858,1.304,0.397,0.227,0.004081
2021-05-14 10:00,33.87,91.55,4.95,59.64,440.54,0.861,0.879,1.32,0.399,0.294,0.008111
2021-05-14 11:00,32.4,87.59,4.24,67.72,441.45,0.903,0.854,1.287,0.401,0.304,0.002084
2021-05-14 12:00,35.45,90.53,5.51,59.65,389.06,0.882,0.89,1.341,0.402,0.3,0.017253
2021-05-14 13:00,35.6,89.12,4.53,65.38,425.28,0.92,0.88,1.296,0.395,0.3,0.003961
2021-05-14 14:00,33.22,94.83,4.7,59.74,381.33,1.024,0.855,1.304,0.398,0.254,0.005392
2021-05-14 15:00,35.28,95.33,4.32,61.59,460.3,1.256,0.815,1.334,0.398,0.246,0.002514
2021-05-14 16:00,35.64,87.68,4.99,63.73,409.87,1.433,0.709,1.358,0.403,0.152,0.008661
2021-05-14 17:00,33.51,89.18,5.07,62.02,447.3,1.566,0.625,1.169,0.399,0.087,0.009757
2021-05-14 18:00,34.37,90.53,3.26,61.82,391.25,1.773,0.44,1.046,0.4,0.0,2e-05
2021-05-14 19:00,35.67,87.26,5.08,67.84,0.0,1.548,0.263,0.82,0.399,0.0,0.009911
2021-05-14 20:00,33.02,91.16,4.47,68.37,0.0,1.411,0.18,0.526,0.405,0.0,0.003456
2021-05-14 21:00,35.29,94.13,3.3,66.21,0.0,1.302,0.091,0.406,0.4,0.0,3.1e-05
2021-05-14 22:00,34.24,93.86,2.89,65.56,0.0,1.051,0.089,0.267,0.394,0.0,0.0
2021-05-14 23:00,32.54,94.33,3.78,64.71,0.0,0.855,0.086,0.254,0.4,0.0,0.000521
2021-05-15 00:00,33.32,72.64,3.33,60.61,0.0,0.701,0.085,0.253,0.401,0.0,4e-05
2021-05-15 01:00,32.24,70.69,3.55,60.15,0.0,0.533,0.084,0.246,0.397,0.0,0.000185
2021-05-15 02:00,33.71,74.1,3.32,56.81,0.0,0.512,0.084,0.254,0.4,0.0,3.5e-05
2021-05-15 03:00,33.0,74.65,3.08,54.3,0.0,0.478,0.082,0.257,0.401,0.0,1e-06
2021-05-15 04:00,33.57,74.94,3.72,56.03,0.0,0.728,0.086,0.37,0.402,0.0,0.000405
2021-05-15 05:00,33.42,70.38,4.58,61.45,0.0,0.776,0.174,0.787,0.401,0.0,0.004299
2021-05-15 06:00,32.88,75.41,3.63,61.62,668.86,1.133,0.334,1.027,0.405,0.0,0.000277
2021-05-15 07:00,33.53,73.73,3.33,56.39,679.11,1.316,0.578,1.144,0.392,0.052,3.8e-05
2021-05-15 08:00,33.78,75.75,4.54,60.36,716.69,1.161,0.766,1.242,0.398,0.274,0.004017
2021-05-15 09:00,32.72,72.68,5.61,55.34,688.46,1.012,0.82,1.264,0.399,0.39,0.019496
2021-05-15 10:00,33.84,75.09,5.65,54.78,731.57,0.919,0.846,1.307,0.4,0.51,0.020495
2021-05-15 11:00,32.2,66.14,5.16,56.47,743.8,0.838,0.871,1.234,0.396,0.57,0.010998
2021-05-15 12:00,32.25,70.49,6.02,55.5,697.39,0.837,0.852,1.254,0.4,0.558,0.030105
2021-05-15 13:00,34.77,74.27,5.96,59.12,750.29,0.932,0.879,1.291,0.4,0.561,0.028546
2021-05-15 14:00,33.21,70.28,4.3,61.46,668.97,1.034,0.85,1.705,0.402,0.439,0.002403
2021-05-15 15:00,33.34,66.1,4.64,52.99,665.76,1.122,0.777,1.268,0.396,0.385,0.004827
2021-05-15 16:00,32.47,68.51,4.79,59.85,722.99,1.346,0.66,1.251,0.4,0.278,0.006297
2021-05-15 17:00,33.75,71.0,4.41,52.59,687.95,1.615,0.596,1.131,0.401,0.146,0.00306
2021-05-15 18:00,33.33,73.04,5.48,57.03,704.14,1.681,0.445,1.013,0.402,0.0,0.016761
2021-05-15 19:00,35.36,69.52,3.49,61.04,0.0,1.586,0.25,0.782,0.392,0.0,0.000131
2021-05-15 20:00,34.33,69.68,4.5,61.21,0.0,1.384,0.171,0.516,0.403,0.0,0.003713
2021-05-15 21:00,31.79,69.08,3.98,55.58,0.0,1.209,0.081,0.375,0.397,0.0,0.001035
2021-05-15 22:00,34.86,66.11,4.82,57.53,0.0,1.073,0.087,0.255,0.403,0.0,0.006576
2021-05-15 23:00,32.55,66.53,4.18,59.13,0.0,0.818,0.084,0.242,0.392,0.0,0.001817
2021-05-16 00:00,29.33,80.6,4.03,57.4,0.0,0.676,0.083,0.245,0.401,0.0,0.001204
2021-05-16 01:00,31.49,81.81,3.67,55.14,0.0,0.484,0.087,0.254,0.402,0.0,0.000327
2021-05-16 02:00,30.7,85.72,3.29,53.36,0.0,0.509,0.083,0.253,0.407,0.0,2.6e-05
2021-05-16 03:00,29.82,85.56,4.2,56.81,0.0,0.501,0.084,0.256,0.396,0.0,0.001888
2021-05-16 04:00,31.87,84.09,3.75,60.23,0.0,0.641,0.085,0.384,0.404,0.0,0.000466
2021-05-16 05:00,29.94,84.58,4.09,57.06,0.0,0.879,0.163,0.753,0.412,0.0,0.001405
2021-05-16 06:00,29.43,81.84,4.15,53.96,749.97,1.106,0.332,0.988,0.403,0.0,0.001678
2021-05-16 07:00,29.72,85.19,4.45,59.55,755.3,1.284,0.579,1.159,0.396,0.151,0.003321
2021-05-16 08:00,30.64,80.32,3.42,57.05,784.64,1.136,0.737,1.259,0.394,0.31,8e-05
2021-05-16 09:00,32.27,82.85,4.37,61.6,811.6,1.044,0.862,1.279,0.407,0.434,0.00281
2021-05-16 10:00,32.12,88.67,3.96,58.24,792.84,0.911,0.829,1.336,0.406,0.536,0.00097
2021-05-16 11:00,29.13,85.36,5.94,54.24,843.16,0.883,0.835,1.254,0.402,0.659,0.027851
2021-05-16 12:00,30.69,86.37,6.15,61.87,796.38,0.868,0.854,1.244,0.402,0.601,0.034339
2021-05-16 13:00,32.7,89.55,4.37,61.93,795.51,0.931,0.88,1.271,0.398,0.579,0.002846
2021-05-16 14:00,32.17,81.32,4.59,62.97,844.15,1.044,0.86,1.304,0.396,0.546,0.004432
2021-05-16 15:00,30.34,85.31,6.0,62.39,795.9,1.268,0.761,1.231,0.396,0.423,0.029627
2021-05-16 16:00,29.32,81.79,5.38,53.25,782.48,1.409,0.658,1.725,0.405,0.319,0.014789
2021-05-16 17:00,29.61,89.39,5.08,62.53,761.45,1.515,0.597,1.134,0.401,0.148,0.009815
2021-05-16 18:00,29.52,86.58,4.89,60.78,835.24,1.664,0.433,1.018,0.4,0.0,0.007379
2021-05-16 19:00,30.31,83.93,3.18,56.72,0.0,1.607,0.256,0.761,0.403,0.0,6e-06
2021-05-16 20:00,32.59,83.41,3.98,56.75,0.0,1.363,0.173,0.515,0.402,0.0,0.00104
2021-05-16 21:00,30.6,88.56,4.38,60.1,0.0,1.147,0.085,0.377,0.394,0.0,0.002894
2021-05-16 22:00,30.09,82.37,3.39,57.39,0.0,1.028,0.083,0.251,0.4,0.0,6.4e-05
2021-05-16 23:00,30.72,89.09,3.35,55.35,0.0,0.843,0.087,0.259,0.41,0.0,4.9e-05
2021-05-17 00:00,33.69,92.74,4.69,74.89,0.0,0.708,0.087,0.262,0.4,0.0,0.005344
2021-05-17 01:00,34.33,94.94,3.7,74.03,0.0,0.524,0.09,0.275,0.4,0.0,0.000371
2021-05-17 02:00,34.45,93.48,4.65,71.7,0.0,0.543,0.09,0.271,0.411,0.0,0.004936
2021-05-17 03:00,34.9,97.76,4.79,71.97,0.0,0.521,0.093,0.27,0.402,0.0,0.006315
2021-05-17 04:00,34.56,92.88,5.52,70.99,0.0,0.681,0.089,0.39,0.396,0.0,0.017567
2021-05-17 05:00,33.85,99.45,5.1,75.01,0.0,0.872,0.179,0.826,0.402,0.0,0.01022
2021-05-17 06:00,34.58,91.77,3.77,77.03,689.05,1.292,0.362,1.009,0.405,0.0,0.00051
2021-05-17 07:00,32.7,91.35,5.86,79.72,661.08,1.391,0.618,1.155,0.403,0.107,0.02559
2021-05-17 08:00,32.71,90.23,5.85,74.7,648.92,1.284,0.78,1.309,0.398,0.215,0.025273
2021-05-17 09:00,31.68,95.39,5.16,76.22,641.43,1.031,0.873,1.323,0.402,0.134,0.011075
2021-05-17 10:00,33.64,97.58,5.59,75.76,662.55,0.867,0.884,1.305,0.402,0.376,0.019076
2021-05-17 11:00,32.32,95.2,6.06,75.98,680.3,0.812,0.837,1.296,0.405,0.429,0.031392
2021-05-17 12:00,32.08,92.55,5.87,71.35,632.92,0.862,0.838,1.282,0.399,0.434,0.025837
2021-05-17 13:00,33.69,96.19,6.8,80.16,711.27,0.898,0.874,1.347,0.402,0.428,0.060328
2021-05-17 14:00,33.47,99.51,5.77,73.17,618.07,1.054,0.851,1.366,0.402,0.36,0.023264
2021-05-17 15:00,34.97,90.07,5.56,71.25,694.67,1.299,0.8,1.735,0.396,0.337,0.018349
2021-05-17 16:00,34.09,95.96,5.16,72.59,653.84,1.421,0.711,1.366,0.398,0.221,0.011056
2021-05-17 17:00,33.93,93.9,6.08,72.45,633.61,1.587,0.619,1.139,0.4,0.111,0.031989
2021-05-17 18:00,33.48,93.61,5.08,74.6,654.33,1.739,0.451,1.102,0.399,0.0,0.009841
2021-05-17 19:00,31.82,94.03,4.1,79.56,0.0,1.569,0.265,0.805,0.398,0.0,0.00146
2021-05-17 20:00,33.71,91.19,3.91,77.86,0.0,1.418,0.176,0.538,0.398,0.0,0.000822
2021-05-17 21:00,31.64,92.6,4.68,79.61,0.0,1.228,0.086,0.392,0.394,0.0,0.005209
2021-05-17 22:00,35.44,90.86,3.98,71.33,0.0,1.056,0.089,0.261,0.4,0.0,0.001034
2021-05-17 23:00,32.7,97.25,4.21,80.5,0.0,0.897,0.088,0.268,0.401,0.0,0.001939
2021-05-18 00:00,33.15,79.22,2.24,70.81,0.0,0.665,0.085,0.258,0.402,0.0,0.0
2021-05-18 01:00,33.86,78.61,3.52,64.59,0.0,0.531,0.086,0.252,0.397,0.0,0.000158
2021-05-18 02:00,34.09,80.36,2.15,63.24,0.0,0.516,0.087,0.267,0.412,0.0,0.0
2021-05-18 03:00,33.41,77.87,3.82,67.88,0.0,0.5,0.088,0.254,0.395,0.0,0.00061
2021-05-18 04:00,36.02,82.52,2.77,72.36,0.0,0.681,0.089,0.392,0.401,0.0,0.0
2021-05-18 05:00,33.8,77.54,3.87,64.79,0.0,0.822,0.17,0.769,0.398,0.0,0.000729
2021-05-18 06:00,34.5,77.83,3.02,69.15,588.37,1.15,0.344,1.025,0.4,0.0,0.0
2021-05-18 07:00,35.78,75.9,3.82,67.68,645.33,1.371,0.627,1.177,0.401,0.119,0.000612
2021-05-18 08:00,33.19,78.57,4.16,71.33,612.67,1.183,0.767,1.248,0.393,0.21,0.001727
2021-05-18 09:00,33.05,78.24,3.43,71.76,619.67,1.025,0.843,1.348,0.405,0.299,8.9e-05
2021-05-18 10:00,36.17,76.36,4.53,65.0,602.31,0.942,0.861,1.311,0.404,0.382,0.003952
2021-05-18 11:00,34.36,83.88,4.45,64.8,657.52,0.889,0.87,1.311,0.403,0.466,0.003378
2021-05-18 12:00,33.85,79.7,5.05,65.96,623.96,0.854,0.911,1.242,0.402,0.452,0.009423
2021-05-18 13:00,35.21,81.34,4.15,67.21,651.73,0.933,0.88,1.273,0.407,0.451,0.00168
2021-05-18 14:00,33.45,77.77,4.08,71.8,644.52,1.034,0.857,1.243,0.391,0.381,0.001393
2021-05-18 15:00,34.54,76.75,4.79,72.41,641.65,1.212,0.777,1.315,0.397,0.308,0.006243
2021-05-18 16:00,34.66,74.83,4.05,72.16,579.73,1.363,0.696,1.292,0.404,0.197,0.001284
2021-05-18 17:00,33.02,78.41,3.23,64.99,608.77,1.664,0.6,1.119,0.399,0.115,1.4e-05
2021-05-18 18:00,34.6,79.28,3.03,68.03,594.49,1.807,0.441,1.021,0.407,0.0,0.0
2021-05-18 19:00,36.18,78.19,4.44,65.76,0.0,1.673,0.267,0.781,0.399,0.0,0.003257
2021-05-18 20:00,35.59,84.46,2.88,62.64,0.0,1.494,0.183,0.542,0.401,0.0,0.0
2021-05-18 21:00,32.26,76.84,2.39,63.16,0.0,1.174,0.087,0.385,0.398,0.0,0.0
2021-05-18 22:00,35.75,77.83,3.35,63.85,0.0,0.976,0.087,0.262,0.395,0.0,4.5e-05
2021-05-18 23:00,33.14,79.32,3.24,67.51,0.0,0.933,0.086,0.264,0.404,0.0,1.5e-05
2021-05-19 00:00,27.19,75.81,3.51,73.81,0.0,0.643,0.083,0.248,0.409,0.0,0.000143
2021-05-19 01:00,27.39,78.63,2.69,80.74,0.0,0.469,0.079,0.235,0.396,0.0,0.0
2021-05-19 02:00,28.29,77.21,2.25,77.36,0.0,0.485,0.083,0.253,0.397,0.0,0.0
2021-05-19 03:00,27.8,71.31,4.02,76.29,0.0,0.464,0.082,0.24,0.402,0.0,0.001179
2021-05-19 04:00,29.4,70.14,3.16,80.75,0.0,0.684,0.084,0.355,0.404,0.0,4e-06
2021-05-19 05:00,27.73,76.92,3.0,74.32,0.0,0.873,0.159,0.732,0.403,0.0,0.0
2021-05-19 06:00,30.23,78.16,3.14,82.0,818.39,1.17,0.336,0.998,0.399,0.0,3e-06
2021-05-19 07:00,26.56,72.05,4.03,80.48,765.66,1.232,0.551,1.097,0.403,0.123,0.00121
2021-05-19 08:00,27.38,74.53,4.75,82.6,757.72,1.175,0.706,1.245,0.403,0.229,0.005923
2021-05-19 09:00,27.44,74.67,3.18,73.07,771.26,0.905,0.82,1.198,0.399,0.368,7e-06
2021-05-19 10:00,28.35,78.59,4.47,75.21,739.38,0.845,0.803,1.246,0.407,0.422,0.003517
2021-05-19 11:00,28.39,74.99,4.11,80.6,781.12,0.812,0.811,1.156,0.403,0.468,0.001482
2021-05-19 12:00,27.61,77.62,4.95,81.81,764.26,0.773,0.819,1.169,0.401,0.467,0.008194
2021-05-19 13:00,28.02,76.8,5.17,78.08,815.63,0.797,0.788,1.214,0.403,0.502,0.011212
2021-05-19 14:00,29.44,76.06,4.75,82.62,786.05,1.007,0.824,1.282,0.396,0.412,0.005877
2021-05-19 15:00,26.85,70.69,3.97,81.19,787.36,1.069,0.701,1.192,0.396,0.343,0.000996
2021-05-19 16:00,29.84,70.58,3.52,74.19,782.1,1.34,0.662,1.22,0.397,0.26,0.000152
2021-05-19 17:00,28.33,76.78,3.97,77.23,784.72,1.531,0.572,1.096,0.402,0.131,0.001011
2021-05-19 18:00,26.77,73.5,4.35,78.37,782.25,1.527,0.416,0.948,0.4,0.0,0.002675
2021-05-19 19:00,29.69,77.62,3.83,80.62,0.0,1.405,0.245,0.735,0.386,0.0,0.000625
2021-05-19 20:00,28.31,74.96,2.64,79.22,0.0,1.322,0.167,0.483,0.394,0.0,0.0
2021-05-19 21:00,26.44,71.18,2.39,82.31,0.0,1.075,0.08,0.354,0.399,0.0,0.0
2021-05-19 22:00,26.47,72.0,3.18,77.71,0.0,1.043,0.082,0.246,0.411,0.0,6e-06
2021-05-19 23:00,29.85,74.3,2.9,76.38,0.0,0.832,0.08,0.249,0.394,0.0,0.0
2021-05-20 00:00,36.77,92.9,3.92,53.94,0.0,0.706,0.089,0.27,0.402,0.0,0.000862
2021-05-20 01:00,34.02,87.47,2.15,59.53,0.0,0.495,0.088,0.268,0.395,0.0,0.0
2021-05-20 02:00,34.41,91.29,2.68,62.58,0.0,0.534,0.09,0.258,0.402,0.0,0.0
2021-05-20 03:00,36.11,89.64,3.94,58.79,0.0,0.517,0.088,0.26,0.399,0.0,0.000923
2021-05-20 04:00,34.95,89.72,2.39,61.9,0.0,0.705,0.088,0.513,0.404,0.0,0.0
2021-05-20 05:00,35.04,95.43,3.41,58.77,0.0,0.923,0.18,0.826,0.401,0.0,7.6e-05
2021-05-20 06:00,34.95,94.15,2.17,59.45,727.45,1.296,0.359,1.082,0.394,0.0,0.0
2021-05-20 07:00,36.0,88.43,2.63,62.84,748.39,1.445,0.64,1.187,0.402,0.145,0.0
2021-05-20 08:00,35.45,94.31,4.64,58.1,736.87,1.23,0.811,1.394,0.402,0.288,0.00487
2021-05-20 09:00,35.68,88.4,4.94,60.37,728.28,0.999,0.913,1.359,0.407,0.394,0.00798
2021-05-20 10:00,36.53,94.69,4.42,54.44,735.4,0.902,0.889,1.394,0.397,0.515,0.003156
2021-05-20 11:00,35.4,95.43,4.41,54.79,816.2,0.89,0.876,1.341,0.399,0.635,0.003077
2021-05-20 12:00,37.5,95.64,4.38,62.73,822.73,0.875,0.909,1.328,0.401,0.616,0.002884
2021-05-20 13:00,35.17,91.99,3.53,62.56,773.78,0.945,0.89,1.371,0.396,0.56,0.000168
2021-05-20 14:00,36.16,90.1,3.49,62.42,819.25,1.094,0.927,1.293,0.403,0.533,0.000126
2021-05-20 15:00,35.11,94.96,3.76,57.94,730.39,1.354,0.804,1.286,0.398,0.404,0.000478
2021-05-20 16:00,36.18,95.9,5.08,59.7,761.77,1.421,0.699,1.357,0.396,0.293,0.009841
2021-05-20 17:00,37.48,92.36,3.78,55.91,788.86,1.613,0.639,1.255,0.395,0.163,0.000515
2021-05-20 18:00,37.95,89.6,2.97,58.53,793.48,1.996,0.454,1.059,0.398,0.0,0.0
2021-05-20 19:00,37.0,93.96,2.87,56.83,0.0,1.609,0.264,0.818,0.397,0.0,0.0
2021-05-20 20:00,36.81,88.78,2.67,58.87,0.0,1.341,0.181,0.55,0.399,0.0,0.0
2021-05-20 21:00,35.17,95.57,3.25,62.9,0.0,1.291,0.091,0.392,0.398,0.0,1.7e-05
2021-05-20 22:00,37.4,91.3,2.53,55.38,0.0,1.075,0.094,0.273,0.402,0.0,0.0
2021-05-20 23:00,36.83,92.29,2.77,53.45,0.0,0.876,0.09,0.261,0.393,0.0,0.0
2021-05-21 00:00,31.58,84.87,2.67,48.8,0.0,0.689,0.084,0.265,0.395,0.0,0.0
2021-05-21 01:00,30.2,80.68,3.73,47.7,0.0,0.504,0.084,0.24,0.4,0.0,0.000426
2021-05-21 02:00,33.58,86.4,3.4,50.1,0.0,0.524,0.085,0.267,0.395,0.0,6.9e-05
2021-05-21 03:00,31.62,81.09,4.13,51.54,0.0,0.516,0.084,0.255,0.401,0.0,0.001575
2021-05-21 04:00,31.1,82.24,2.38,53.81,0.0,0.668,0.087,0.389,0.403,0.0,0.0
2021-05-21 05:00,30.01,80.61,3.71,56.7,0.0,0.87,0.164,0.781,0.397,0.0,0.000398
2021-05-21 06:00,32.46,78.76,3.39,50.09,484.96,1.157,0.342,1.052,0.411,0.0,6.3e-05
2021-05-21 07:00,32.02,78.95,3.71,49.6,453.74,1.397,0.609,1.149,0.401,0.099,0.000397
2021-05-21 08:00,29.72,77.32,2.84,50.64,473.24,1.13,0.759,1.257,0.401,0.198,0.0
2021-05-21 09:00,33.09,82.26,3.9,47.18,489.91,1.073,0.871,1.292,0.4,0.298,0.000798
2021-05-21 10:00,30.01,81.32,4.59,47.6,499.12,0.846,0.831,1.257,0.397,0.371,0.004393
2021-05-21 11:00,30.4,84.84,4.78,48.13,442.24,0.874,0.859,1.275,0.394,0.365,0.006159
2021-05-21 12:00,32.77,82.24,4.97,48.41,425.65,0.872,0.865,1.282,0.401,0.362,0.008392
2021-05-21 13:00,32.93,84.63,3.87,48.35,490.02,0.862,0.864,1.289,0.395,0.403,0.000723
2021-05-21 14:00,33.5,85.59,5.28,48.71,507.76,1.066,0.882,1.351,0.403,0.373,0.01296
2021-05-21 15:00,30.29,84.83,3.2,49.82,499.77,1.108,0.749,1.316,0.399,0.297,9e-06
2021-05-21 16:00,30.17,80.39,3.26,56.56,499.51,1.288,0.674,1.572,0.399,0.198,1.9e-05
2021-05-21 17:00,29.73,77.96,4.83,54.08,491.9,1.62,0.574,1.072,0.393,0.103,0.006735
2021-05-21 18:00,31.37,85.17,2.54,53.0,472.56,1.66,0.424,0.993,0.398,0.0,0.0
2021-05-21 19:00,31.54,79.6,4.38,56.55,0.0,1.501,0.258,0.742,0.395,0.0,0.002903
2021-05-21 20:00,32.32,84.27,2.66,50.53,0.0,1.386,0.174,0.53,0.409,0.0,0.0
2021-05-21 21:00,29.79,78.39,3.51,51.52,0.0,1.103,0.082,0.362,0.4,0.0,0.000147
2021-05-21 22:00,33.37,81.98,2.96,51.34,0.0,1.028,0.08,0.257,0.399,0.0,0.0
2021-05-21 23:00,29.98,81.34,3.25,51.94,0.0,0.851,0.084,0.257,0.402,0.0,1.6e-05
2021-05-22 00:00,37.6,73.94,3.68,48.68,0.0,0.701,0.087,0.267,0.404,0.0,0.000341
2021-05-22 01:00,35.29,74.47,3.35,49.7,0.0,0.501,0.083,0.253,0.394,0.0,4.7e-05
2021-05-22 02:00,35.2,74.91,4.78,53.86,0.0,0.534,0.086,0.253,0.4,0.0,0.006224
2021-05-22 03:00,37.6,77.9,3.93,51.12,0.0,0.525,0.089,0.269,0.389,0.0,0.000885
2021-05-22 04:00,33.81,73.95,3.1,54.16,0.0,0.669,0.086,0.377,0.397,0.0,1e-06
2021-05-22 05:00,35.36,74.37,4.53,50.57,0.0,0.837,0.168,0.788,0.394,0.0,0.003966
2021-05-22 06:00,35.12,69.59,3.83,56.68,722.35,1.19,0.34,1.032,0.401,0.0,0.000623
2021-05-22 07:00,35.87,76.75,3.68,50.33,808.35,1.489,0.604,1.154,0.401,0.175,0.000348
2021-05-22 08:00,34.98,70.39,5.7,53.12,729.42,1.1,0.798,1.317,0.404,0.298,0.021594
2021-05-22 09:00,37.59,74.04,5.92,49.63,729.32,1.038,0.893,1.277,0.401,0.435,0.027367
2021-05-22 10:00,34.08,73.03,4.01,52.71,733.73,0.852,0.834,1.283,0.397,0.521,0.001144
2021-05-22 11:00,35.5,74.98,5.03,48.0,744.9,0.888,0.871,1.295,0.404,0.615,0.009126
2021-05-22 12:00,35.05,74.02,5.98,55.23,794.34,0.878,0.855,1.311,0.404,0.637,0.02902
2021-05-22 13:00,37.64,76.25,5.75,47.83,713.25,0.887,0.861,1.314,0.401,0.589,0.022887
2021-05-22 14:00,35.33,77.28,4.48,47.94,726.58,0.996,0.874,1.328,0.403,0.538,0.00354
2021-05-22 15:00,33.71,70.93,4.59,49.32,791.23,1.133,0.746,1.292,0.398,0.473,0.004374
2021-05-22 16:00,37.48,77.03,4.68,56.94,771.31,1.48,0.72,1.307,0.397,0.305,0.005238
2021-05-22 17:00,37.6,74.04,4.13,52.02,798.56,1.596,0.633,1.175,0.396,0.171,0.001592
2021-05-22 18:00,34.77,72.71,4.95,54.89,729.79,1.707,0.435,1.019,0.401,0.0,0.008187
2021-05-22 19:00,34.7,69.96,5.19,53.39,0.0,1.551,0.252,0.806,0.405,0.0,0.011558
2021-05-22 20:00,33.75,69.31,3.0,56.47,0.0,1.362,0.17,0.508,0.395,0.0,0.0
2021-05-22 21:00,36.68,75.78,3.59,48.73,0.0,1.168,0.09,0.4,0.408,0.0,0.000221
2021-05-22 22:00,36.83,76.64,3.94,53.79,0.0,1.132,0.09,0.255,0.404,0.0,0.000906
2021-05-22 23:00,35.86,72.64,4.7,57.64,0.0,0.878,0.088,0.27,0.405,0.0,0.005411
2021-05-23 00:00,32.61,73.02,3.86,47.22,0.0,0.643,0.083,0.247,0.394,0.0,0.000708
2021-05-23 01:00,31.65,67.93,2.97,47.87,0.0,0.503,0.083,0.251,0.395,0.0,0.0
2021-05-23 02:00,30.6,68.03,4.06,46.02,0.0,0.504,0.084,0.247,0.399,0.0,0.001302
2021-05-23 03:00,29.26,67.78,2.9,42.18,0.0,0.476,0.08,0.241,0.404,0.0,0.0
2021-05-23 04:00,29.54,75.5,3.39,47.08,0.0,0.656,0.082,0.366,0.403,0.0,6.5e-05
2021-05-23 05:00,30.63,68.48,4.64,47.97,0.0,0.827,0.158,0.747,0.396,0.0,0.004844
2021-05-23 06:00,30.41,76.1,3.18,40.45,472.45,1.195,0.335,1.004,0.399,0.0,6e-06
2021-05-23 07:00,29.93,71.87,3.9,44.45,501.4,1.228,0.575,1.093,0.397,0.114,0.000801
2021-05-23 08:00,32.2,67.64,4.56,46.42,548.32,1.132,0.727,1.217,0.402,0.237,0.004144
2021-05-23 09:00,30.66,73.94,3.44,46.01,514.53,1.041,0.807,1.243,0.402,0.316,9.3e-05
2021-05-23 10:00,30.98,69.71,4.06,48.09,538.26,0.852,0.8,1.269,0.405,0.398,0.001322
2021-05-23 11:00,30.62,69.35,5.0,45.31,515.29,0.804,0.812,1.234,0.408,0.435,0.008779
2021-05-23 12:00,29.92,72.22,4.43,44.91,452.56,0.822,0.815,1.173,0.402,0.397,0.003242
2021-05-23 13:00,32.01,72.02,6.11,47.44,518.51,0.829,0.821,1.269,0.399,0.43,0.03295
2021-05-23 14:00,29.91,73.32,4.05,40.23,542.25,0.968,0.798,1.272,0.399,0.428,0.001254
2021-05-23 15:00,32.78,69.13,3.84,42.73,548.35,1.12,0.739,1.247,0.401,0.346,0.000651
2021-05-23 16:00,29.85,74.34,5.4,41.72,542.47,1.353,0.644,1.262,0.398,0.244,0.015258
2021-05-23 17:00,32.46,67.92,3.48,41.38,491.32,1.529,0.589,1.145,0.402,0.115,0.000122
2021-05-23 18:00,30.15,72.15,3.87,42.2,512.85,1.764,0.419,0.982,0.4,0.0,0.00072
2021-05-23 19:00,30.56,76.12,3.94,38.62,0.0,1.534,0.252,0.751,0.404,0.0,0.000919
2021-05-23 20:00,31.8,69.11,4.18,44.07,0.0,1.406,0.169,0.499,0.397,0.0,0.001826
2021-05-23 21:00,32.24,70.28,3.41,44.44,0.0,1.165,0.083,0.373,0.4,0.0,7.4e-05
2021-05-23 22:00,31.47,71.77,4.27,39.01,0.0,1.007,0.085,0.259,0.4,0.0,0.002267
2021-05-23 23:00,29.64,75.65,2.96,46.66,0.0,0.845,0.082,0.258,0.401,0.0,0.0
2021-05-24 00:00,34.53,78.18,3.44,46.73,0.0,0.74,0.088,0.255,0.401,0.0,9.1e-05
2021-05-24 01:00,31.48,77.29,4.68,48.87,0.0,0.534,0.083,0.245,0.402,0.0,0.005216
2021-05-24 02:00,32.06,78.52,4.24,46.6,0.0,0.472,0.088,0.25,0.399,0.0,0.002084
2021-05-24 03:00,31.32,73.92,3.13,45.11,0.0,0.504,0.083,0.254,0.403,0.0,2e-06
2021-05-24 04:00,33.64,75.91,3.46,46.92,0.0,0.726,0.087,0.389,0.395,0.0,0.000106
2021-05-24 05:00,32.77,71.62,4.49,51.92,0.0,0.87,0.165,0.777,0.398,0.0,0.003624
2021-05-24 06:00,31.45,73.83,4.36,46.93,454.17,1.246,0.334,0.987,0.401,0.0,0.002741
2021-05-24 07:00,31.33,73.05,5.11,47.86,510.76,1.259,0.586,1.12,0.394,0.113,0.010366
