timestamp,hour,month,day_of_week,residential_load_MW,commercial_load_MW,industrial_load_MW,critical_load_MW,total_load_MW,solar_MW,wind_MW,thermal_MW,grid_import_MW,grid_export_MW,avg_voltage_pu,min_voltage_pu,max_voltage_pu,frequency_Hz,feeder_losses_kW,power_factor,grid_mode,outage_flag,undervoltage_flag,overload_flag,anomaly_label
2025-05-14 06:00:00,6,5,2,10.328,0.852,5.364,3.22,21.837,0.0,4.887,12.0,0.0,14.101,1.0196,1.0001,1.0499,50.01,126.056,0.9624,grid_connected,0,0,0,normal
2025-05-14 07:00:00,7,5,2,11.025,1.089,5.564,3.22,22.67,3.535,3.568,12.0,0.0,14.331,1.0227,1.0001,1.0643,50.009,261.129,0.9633,grid_connected,0,0,0,normal
2025-05-14 08:00:00,8,5,2,10.328,1.576,5.779,3.22,22.613,6.72,5.648,10.246,0.0,13.23,1.0267,0.9894,1.1251,50.013,988.501,0.933,grid_connected,0,0,0,normal
2025-05-14 09:00:00,9,5,2,9.034,2.442,5.974,3.22,21.92,9.236,5.6,7.084,0.0,9.712,1.0523,0.8957,1.2255,50.013,1745.652,0.8954,grid_connected,0,1,0,voltage_sag
2025-05-14 10:00:00,10,5,2,8.207,3.758,6.111,3.22,22.47,10.216,3.037,9.216,0.0,11.865,1.0526,0.943,1.2027,50.035,1304.06,0.9119,grid_connected,0,0,0,normal
2025-05-14 11:00:00,11,5,2,7.933,5.436,6.16,3.22,24.036,12.217,4.062,7.757,0.0,11.376,1.031,0.8764,1.2141,50.004,2099.409,0.8629,grid_connected,0,1,0,voltage_sag
2025-05-14 12:00:00,12,5,2,7.886,7.174,6.111,3.22,26.358,12.705,4.468,9.185,0.0,13.225,1.0312,0.8681,1.2144,50.007,2296.661,0.849,grid_connected,0,1,0,voltage_sag
2025-05-14 13:00:00,13,5,2,7.901,8.509,5.974,3.22,27.133,11.069,5.882,10.182,0.0,14.155,1.0313,0.8745,1.2157,50.037,2200.451,0.8564,grid_connected,0,1,0,voltage_sag
2025-05-14 14:00:00,14,5,2,7.985,9.013,5.779,3.22,27.31,10.929,4.914,11.467,0.0,15.14,1.0297,0.8923,1.2098,50.037,1923.985,0.8666,grid_connected,0,1,0,voltage_sag
2025-05-14 15:00:00,15,5,2,8.247,8.509,5.564,3.22,26.985,8.775,3.599,12.0,0.0,15.366,1.0244,0.9903,1.128,50.018,969.718,0.9167,grid_connected,0,0,0,normal
2025-05-14 16:00:00,16,5,2,8.887,7.174,5.364,3.22,27.183,7.601,4.68,12.0,0.0,15.407,1.0225,0.9867,1.1194,50.001,929.627,0.9207,grid_connected,0,0,0,normal
2025-05-14 17:00:00,17,5,2,10.077,5.436,5.199,3.22,26.355,4.983,6.555,12.0,0.0,15.255,1.0244,0.9905,1.106,50.024,795.282,0.9345,grid_connected,0,0,0,normal
2025-05-14 18:00:00,18,5,2,11.712,3.758,5.077,3.22,26.435,1.423,6.782,12.0,0.0,14.838,1.0223,0.9994,1.0774,50.005,375.609,0.9501,grid_connected,0,0,0,normal
2025-05-14 19:00:00,19,5,2,13.231,2.442,4.997,3.22,26.424,0.0,7.666,12.0,0.0,14.806,1.0209,1.0001,1.0737,50.023,352.321,0.9489,grid_connected,0,0,0,normal
2025-05-14 20:00:00,20,5,2,13.86,1.576,4.949,3.22,25.648,0.0,5.598,12.0,0.0,14.522,1.0223,1.0001,1.0559,50.002,161.476,0.9423,grid_connected,0,0,0,normal
2025-05-14 21:00:00,21,5,2,13.231,1.089,4.923,3.22,24.21,0.0,1.99,12.0,0.0,13.76,1.0187,1.0,1.0438,50.023,14.742,0.3184,grid_connected,0,0,0,normal
2025-05-14 22:00:00,22,5,2,11.712,0.852,4.91,3.22,22.893,0.0,4.138,12.0,0.0,14.157,1.021,1.0001,1.0462,50.0,78.195,0.9379,grid_connected,0,0,0,normal
2025-05-14 23:00:00,23,5,2,10.077,0.753,4.904,3.22,20.652,0.0,4.543,12.0,0.0,13.965,1.02,1.0001,1.0481,50.036,107.772,0.9677,grid_connected,0,0,0,normal
2025-05-15 00:00:00,0,5,3,7.875,0.7,4.91,3.22,17.889,0.0,1.617,12.0,0.0,13.585,1.0167,1.0001,1.0374,50.035,8.217,0.1092,grid_connected,0,0,0,normal
2025-05-15 01:00:00,1,5,3,7.875,0.7,4.923,3.22,17.915,0.0,3.699,12.0,0.0,13.652,1.0206,1.0001,1.0434,50.039,68.802,0.9799,grid_connected,0,0,0,normal
2025-05-15 02:00:00,2,5,3,7.881,0.701,4.949,3.22,18.048,0.0,5.323,12.0,0.0,13.775,1.0223,1.0001,1.0572,50.02,172.834,0.9823,grid_connected,0,0,0,normal
2025-05-15 03:00:00,3,5,3,7.933,0.704,4.997,3.22,18.177,0.0,6.841,11.336,0.0,13.29,1.0241,1.0001,1.076,50.038,312.512,0.978,grid_connected,0,0,0,normal
2025-05-15 04:00:00,4,5,3,8.207,0.716,5.077,3.22,18.379,0.0,6.357,12.0,0.0,13.907,1.0229,1.0001,1.0698,50.028,262.913,0.9791,grid_connected,0,0,0,normal
2025-05-15 05:00:00,5,5,3,9.034,0.753,5.199,3.22,19.839,0.0,5.351,12.0,0.0,13.946,1.02,1.0001,1.0536,50.026,167.59,0.9753,grid_connected,0,0,0,normal
2025-05-15 06:00:00,6,5,3,10.328,0.852,5.364,3.22,21.923,0.0,5.317,12.0,0.0,14.144,1.0209,1.0001,1.055,50.013,155.714,0.965,grid_connected,0,0,0,normal
2025-05-15 07:00:00,7,5,3,11.025,1.089,5.564,3.22,22.788,2.938,5.199,12.0,0.0,14.464,1.0228,1.0001,1.0741,50.0,369.589,0.9617,grid_connected,0,0,0,normal
2025-05-15 08:00:00,8,5,3,10.328,1.576,5.779,3.22,23.082,6.068,5.921,11.093,0.0,14.066,1.0252,0.9857,1.1208,50.023,916.204,0.9359,grid_connected,0,0,0,normal
2025-05-15 09:00:00,9,5,3,9.034,2.442,5.974,3.22,22.275,8.074,4.886,9.315,0.0,12.331,1.0251,0.9766,1.139,50.018,1135.174,0.9235,grid_connected,0,0,0,normal
2025-05-15 10:00:00,10,5,3,8.207,3.758,6.111,3.22,22.431,11.506,4.617,6.307,0.0,9.709,1.0326,0.883,1.2127,50.0,2072.737,0.87,grid_connected,0,1,0,voltage_sag
2025-05-15 11:00:00,11,5,3,7.933,5.436,6.16,3.22,24.747,12.564,6.308,5.875,0.0,10.207,1.0328,0.8577,1.2185,50.022,2800.653,0.8345,grid_connected,0,1,0,voltage_sag
2025-05-15 12:00:00,12,5,3,7.886,7.174,6.111,3.22,26.21,11.905,5.602,8.703,0.0,12.765,1.0324,0.8661,1.2165,50.035,2371.812,0.8497,grid_connected,0,1,0,voltage_sag
2025-05-15 13:00:00,13,5,3,7.901,8.509,5.974,3.22,28.363,11.308,2.556,12.0,0.0,15.442,1.0327,0.9476,1.1879,50.032,1392.295,0.8867,grid_connected,0,0,0,normal
2025-05-15 14:00:00,14,5,3,7.985,9.013,5.779,3.22,27.864,11.828,4.673,11.364,0.0,15.292,1.0297,0.8804,1.2135,50.018,2094.93,0.8557,grid_connected,0,1,0,voltage_sag
2025-05-15 15:00:00,15,5,3,8.247,8.509,5.564,3.22,28.002,11.244,5.521,11.237,0.0,15.222,1.0304,0.8782,1.2147,50.025,2145.511,0.8558,grid_connected,0,1,0,voltage_sag
2025-05-15 16:00:00,16,5,3,8.887,7.174,5.364,3.22,25.994,7.774,3.132,12.0,0.0,15.13,1.0232,0.9976,1.1048,50.002,716.536,0.9311,grid_connected,0,0,0,normal
2025-05-15 17:00:00,17,5,3,10.077,5.436,5.199,3.22,25.688,4.779,4.476,12.0,0.0,14.866,1.022,0.9946,1.0837,50.026,473.071,0.9467,grid_connected,0,0,0,normal
2025-05-15 18:00:00,18,5,3,11.712,3.758,5.077,3.22,25.375,1.631,5.101,12.0,0.0,14.566,1.0206,1.0001,1.0612,50.016,227.387,0.9534,grid_connected,0,0,0,normal
2025-05-15 19:00:00,19,5,3,13.231,2.442,4.997,3.22,26.002,0.0,5.697,12.0,0.0,14.564,1.0221,1.0001,1.0563,50.009,167.733,0.9408,grid_connected,0,0,0,normal
2025-05-15 20:00:00,20,5,3,13.86,1.576,4.949,3.22,25.726,0.0,4.145,12.0,0.0,14.432,1.0171,1.0001,1.0455,50.036,73.332,0.8866,grid_connected,0,0,0,normal
2025-05-15 21:00:00,21,5,3,13.231,1.089,4.923,3.22,24.588,0.0,2.129,12.0,0.0,14.0,1.0168,1.0,1.0445,50.011,16.267,0.1787,grid_connected,0,0,0,normal
2025-05-15 22:00:00,22,5,3,11.712,0.852,4.91,3.22,21.692,0.0,4.541,12.0,0.0,14.065,1.0186,1.0001,1.0456,50.0,104.651,0.9595,grid_connected,0,0,0,normal
2025-05-15 23:00:00,23,5,3,10.077,0.753,4.904,3.22,19.893,0.0,5.236,12.0,0.0,13.945,1.0233,1.0001,1.0585,50.014,157.294,0.9753,grid_connected,0,0,0,normal
2025-05-16 00:00:00,0,5,4,7.875,0.7,4.91,3.22,17.726,0.0,7.59,10.136,0.0,12.156,1.0222,0.9999,1.0789,50.016,401.864,0.9757,grid_connected,0,0,0,normal
2025-05-16 01:00:00,1,5,4,7.875,0.7,4.923,3.22,17.697,0.0,3.996,12.0,0.0,13.647,1.0221,1.0001,1.0479,50.008,84.835,0.9829,grid_connected,0,0,0,normal
2025-05-16 02:00:00,2,5,4,7.881,0.701,4.949,3.22,17.668,0.0,2.789,12.0,0.0,13.589,1.0206,1.0001,1.043,50.01,32.097,0.9666,grid_connected,0,0,0,normal
2025-05-16 03:00:00,3,5,4,7.933,0.704,4.997,3.22,17.986,0.0,1.183,12.0,0.0,12.774,1.0198,1.0001,1.0416,50.005,6.543,0.8118,grid_connected,0,0,0,normal
2025-05-16 04:00:00,4,5,4,8.207,0.716,5.077,3.22,18.7,0.0,7.544,11.156,0.0,13.244,1.0232,0.9989,1.0771,50.02,388.904,0.974,grid_connected,0,0,0,normal
2025-05-16 05:00:00,5,5,4,9.034,0.753,5.199,3.22,19.205,0.0,4.916,12.0,0.0,13.854,1.0212,1.0001,1.0557,50.005,137.511,0.9776,grid_connected,0,0,0,normal
2025-05-16 06:00:00,6,5,4,10.328,0.852,5.364,3.22,20.898,0.0,4.872,12.0,0.0,14.011,1.0208,1.0001,1.0518,50.011,128.03,0.9686,grid_connected,0,0,0,normal
2025-05-16 07:00:00,7,5,4,11.025,1.089,5.564,3.22,22.021,3.705,6.094,12.0,0.0,14.614,1.0239,0.9962,1.088,50.023,579.887,0.956,grid_connected,0,0,0,normal
2025-05-16 08:00:00,8,5,4,10.328,1.576,5.779,3.22,22.445,6.617,8.415,7.413,0.0,10.169,1.0558,0.926,1.2105,50.018,1708.347,0.9058,grid_connected,0,1,0,voltage_sag
2025-05-16 09:00:00,9,5,4,9.034,2.442,5.974,3.22,22.741,8.419,8.225,6.097,0.0,9.572,1.0332,0.8789,1.2153,50.006,2180.149,0.8747,grid_connected,0,1,0,voltage_sag
2025-05-16 10:00:00,10,5,4,8.207,3.758,6.111,3.22,22.56,10.262,3.419,8.879,0.0,11.538,1.0519,0.9267,1.2105,50.014,1424.263,0.9055,grid_connected,0,1,0,voltage_sag
2025-05-16 11:00:00,11,5,4,7.933,5.436,6.16,3.22,24.441,11.396,3.884,9.161,0.0,12.52,1.0307,0.8912,1.2102,50.034,1837.868,0.8747,grid_connected,0,1,0,voltage_sag
2025-05-16 12:00:00,12,5,4,7.886,7.174,6.111,3.22,26.126,14.949,7.886,3.291,0.0,9.319,1.0279,0.824,1.2031,50.008,4032.664,0.7784,grid_connected,0,1,0,voltage_sag
2025-05-16 13:00:00,13,5,4,7.901,8.509,5.974,3.22,27.987,11.6,4.975,11.412,0.0,15.356,1.0299,0.8802,1.214,50.021,2106.356,0.856,grid_connected,0,1,0,voltage_sag
2025-05-16 14:00:00,14,5,4,7.985,9.013,5.779,3.22,28.867,10.4,4.603,12.0,0.0,15.674,1.0281,0.9551,1.1864,50.013,1599.895,0.8813,grid_connected,0,0,0,normal
2025-05-16 15:00:00,15,5,4,8.247,8.509,5.564,3.22,27.465,10.139,3.578,12.0,0.0,15.144,1.0473,0.9133,1.2116,50.04,1379.556,0.8934,grid_connected,0,1,0,voltage_sag
2025-05-16 16:00:00,16,5,4,8.887,7.174,5.364,3.22,27.079,7.851,2.884,12.0,0.0,15.193,1.0256,0.9967,1.1087,50.033,682.69,0.9288,grid_connected,0,0,0,normal
2025-05-16 17:00:00,17,5,4,10.077,5.436,5.199,3.22,26.307,4.443,4.472,12.0,0.0,14.873,1.0228,1.0,1.0762,50.039,425.807,0.9469,grid_connected,0,0,0,normal
2025-05-16 18:00:00,18,5,4,11.712,3.758,5.077,3.22,26.031,1.511,1.741,12.0,0.0,14.417,1.0182,1.0,1.0449,50.008,28.921,0.7043,grid_connected,0,0,0,normal
2025-05-16 19:00:00,19,5,4,13.231,2.442,4.997,3.22,26.419,0.0,3.14,12.0,0.0,14.461,1.0173,1.0,1.048,50.022,34.891,0.6235,grid_connected,0,0,0,normal
2025-05-16 20:00:00,20,5,4,13.86,1.576,4.949,3.22,25.216,0.0,6.576,12.0,0.0,14.571,1.0201,1.0001,1.0632,50.008,247.311,0.9524,grid_connected,0,0,0,normal
2025-05-16 21:00:00,21,5,4,13.231,1.089,4.923,3.22,23.588,0.0,3.841,12.0,0.0,14.21,1.0188,1.0001,1.045,50.016,62.867,0.9105,grid_connected,0,0,0,normal
2025-05-16 22:00:00,22,5,4,11.712,0.852,4.91,3.22,22.118,0.0,3.661,12.0,0.0,14.058,1.0201,1.0001,1.0448,50.018,57.468,0.9287,grid_connected,0,0,0,normal
2025-05-16 23:00:00,23,5,4,10.077,0.753,4.904,3.22,20.708,0.0,2.561,12.0,0.0,13.881,1.0173,1.0001,1.0409,50.007,22.774,0.8144,grid_connected,0,0,0,normal
2025-05-17 00:00:00,0,5,5,7.875,0.665,4.91,3.22,18.031,0.0,5.331,12.0,0.0,13.775,1.0223,1.0001,1.0574,50.006,173.584,0.9823,grid_connected,0,0,0,normal
2025-05-17 01:00:00,1,5,5,7.875,0.665,4.923,3.22,17.496,0.0,3.691,12.0,0.0,13.611,1.0212,1.0001,1.0443,50.039,69.511,0.9826,grid_connected,0,0,0,normal
2025-05-17 02:00:00,2,5,5,7.881,0.666,4.949,3.22,18.178,0.0,3.487,12.0,0.0,13.667,1.0194,1.0001,1.0398,50.024,58.246,0.9756,grid_connected,0,0,0,normal
2025-05-17 03:00:00,3,5,5,7.933,0.669,4.997,3.22,17.768,0.0,5.105,12.0,0.0,13.73,1.022,1.0001,1.0552,50.031,157.347,0.9834,grid_connected,0,0,0,normal
2025-05-17 04:00:00,4,5,5,8.207,0.68,5.077,3.22,18.189,0.0,1.841,12.0,0.0,13.618,1.0174,1.0001,1.0384,50.003,10.592,0.5842,grid_connected,0,0,0,normal
2025-05-17 05:00:00,5,5,5,9.034,0.715,5.199,3.22,20.201,0.0,4.423,12.0,0.0,13.914,1.0202,1.0001,1.0476,50.006,101.872,0.9698,grid_connected,0,0,0,normal
2025-05-17 06:00:00,6,5,5,10.328,0.81,5.364,3.22,21.339,0.0,4.901,12.0,0.0,14.055,1.0203,1.0001,1.0511,50.012,128.557,0.966,grid_connected,0,0,0,normal
2025-05-17 07:00:00,7,5,5,11.025,1.034,5.564,3.22,22.049,2.931,6.824,12.0,0.0,14.621,1.0241,0.9969,1.0892,50.007,582.851,0.9569,grid_connected,0,0,0,normal
2025-05-17 08:00:00,8,5,5,10.328,1.497,5.779,3.22,22.911,6.367,4.384,12.0,0.0,14.814,1.0248,0.996,1.1068,50.012,705.764,0.944,grid_connected,0,0,0,normal
2025-05-17 09:00:00,9,5,5,9.034,2.32,5.974,3.22,21.943,8.202,3.518,10.223,0.0,13.072,1.0254,0.9921,1.1229,50.017,898.515,0.9341,grid_connected,0,0,0,normal
2025-05-17 10:00:00,10,5,5,8.207,3.57,6.111,3.22,22.902,11.76,3.238,7.904,0.0,11.087,1.0318,0.8926,1.2108,50.023,1806.753,0.8782,grid_connected,0,1,0,voltage_sag
2025-05-17 11:00:00,11,5,5,7.933,5.165,6.16,3.22,24.844,13.084,6.751,5.008,0.0,9.709,1.0314,0.8505,1.2127,50.002,3086.685,0.8216,grid_connected,0,1,0,voltage_sag
2025-05-17 12:00:00,12,5,5,7.886,6.815,6.111,3.22,26.03,14.455,4.423,7.153,0.0,11.781,1.0287,0.8534,1.209,50.01,2800.666,0.8242,grid_connected,0,1,0,voltage_sag
2025-05-17 13:00:00,13,5,5,7.901,8.083,5.974,3.22,27.961,12.949,6.825,8.187,0.0,13.146,1.03,0.8495,1.2113,50.013,2992.166,0.8191,grid_connected,0,1,0,voltage_sag
2025-05-17 14:00:00,14,5,5,7.985,8.562,5.779,3.22,26.794,12.588,1.42,12.0,0.0,15.342,1.0287,0.9223,1.1936,50.006,1546.809,0.8762,grid_connected,0,1,0,voltage_sag
2025-05-17 15:00:00,15,5,5,8.247,8.083,5.564,3.22,26.548,11.315,8.612,6.621,0.0,11.338,1.0337,0.8508,1.216,50.016,3085.792,0.8246,grid_connected,0,1,0,voltage_sag
2025-05-17 16:00:00,16,5,5,8.887,6.815,5.364,3.22,26.4,8.175,3.004,12.0,0.0,15.201,1.0222,0.9948,1.1084,50.036,764.085,0.9268,grid_connected,0,0,0,normal
2025-05-17 17:00:00,17,5,5,10.077,5.165,5.199,3.22,26.244,4.388,4.384,12.0,0.0,14.852,1.0209,0.9961,1.0764,50.035,412.182,0.9469,grid_connected,0,0,0,normal
2025-05-17 18:00:00,18,5,5,11.712,3.57,5.077,3.22,25.634,1.439,3.442,12.0,0.0,14.446,1.02,1.0001,1.0444,50.023,93.409,0.9282,grid_connected,0,0,0,normal
2025-05-17 19:00:00,19,5,5,13.231,2.32,4.997,3.22,26.358,0.0,5.945,12.0,0.0,14.62,1.0223,1.0001,1.0585,50.013,185.62,0.9413,grid_connected,0,0,0,normal
2025-05-17 20:00:00,20,5,5,13.86,1.497,4.949,3.22,25.631,0.0,2.713,12.0,0.0,14.372,1.0164,1.0,1.0465,50.031,25.09,0.3981,grid_connected,0,0,0,normal
2025-05-17 21:00:00,21,5,5,13.231,1.034,4.923,3.22,24.778,0.0,4.536,12.0,0.0,14.362,1.0199,1.0001,1.047,50.003,95.221,0.9263,grid_connected,0,0,0,normal
2025-05-17 22:00:00,22,5,5,11.712,0.81,4.91,3.22,22.033,0.0,4.435,12.0,0.0,14.09,1.0195,1.0001,1.0474,50.011,96.871,0.9551,grid_connected,0,0,0,normal
2025-05-17 23:00:00,23,5,5,10.077,0.715,4.904,3.22,19.828,0.0,4.982,12.0,0.0,13.919,1.0226,1.0001,1.0555,50.011,139.245,0.9751,grid_connected,0,0,0,normal
2025-05-18 00:00:00,0,5,6,7.875,0.665,4.91,3.22,18.163,0.0,4.325,12.0,0.0,13.712,1.0226,1.0001,1.0511,50.01,102.247,0.9816,grid_connected,0,0,0,normal
2025-05-18 01:00:00,1,5,6,7.875,0.665,4.923,3.22,18.177,0.0,3.249,12.0,0.0,13.656,1.0185,1.0001,1.038,50.012,48.178,0.9717,grid_connected,0,0,0,normal
2025-05-18 02:00:00,2,5,6,7.881,0.666,4.949,3.22,17.535,0.0,1.72,12.0,0.0,13.551,1.0178,1.0001,1.038,50.013,9.169,0.5317,grid_connected,0,0,0,normal
2025-05-18 03:00:00,3,5,6,7.933,0.669,4.997,3.22,17.663,0.0,2.643,12.0,0.0,13.584,1.0199,1.0001,1.0423,50.009,27.684,0.96,grid_connected,0,0,0,normal
2025-05-18 04:00:00,4,5,6,8.207,0.68,5.077,3.22,18.14,0.0,3.698,12.0,0.0,13.674,1.0203,1.0001,1.0428,50.025,68.212,0.9783,grid_connected,0,0,0,normal
2025-05-18 05:00:00,5,5,6,9.034,0.715,5.199,3.22,20.106,0.0,4.255,12.0,0.0,13.894,1.0197,1.0001,1.0456,50.017,92.377,0.9689,grid_connected,0,0,0,normal
2025-05-18 06:00:00,6,5,6,10.328,0.81,5.364,3.22,21.027,0.0,5.698,12.0,0.0,14.092,1.0232,1.0001,1.0617,50.032,188.649,0.9709,grid_connected,0,0,0,normal
2025-05-18 07:00:00,7,5,6,11.025,1.034,5.564,3.22,21.968,2.858,4.215,12.0,0.0,14.265,1.0217,1.0001,1.0631,50.009,265.265,0.9666,grid_connected,0,0,0,normal
2025-05-18 08:00:00,8,5,6,10.328,1.497,5.779,3.22,22.924,5.593,2.974,12.0,0.0,14.525,1.0215,0.9984,1.0831,50.009,418.065,0.9547,grid_connected,0,0,0,normal
2025-05-18 09:00:00,9,5,6,9.034,2.32,5.974,3.22,22.171,8.41,3.485,10.276,0.0,13.165,1.0248,0.9897,1.1254,50.026,932.635,0.9315,grid_connected,0,0,0,normal
2025-05-18 10:00:00,10,5,6,8.207,3.57,6.111,3.22,22.284,9.812,7.118,5.354,0.0,8.905,1.0322,0.8759,1.2155,50.039,2267.874,0.8679,grid_connected,0,1,0,voltage_sag
2025-05-18 11:00:00,11,5,6,7.933,5.165,6.16,3.22,24.848,11.705,5.83,7.313,0.0,11.272,1.0318,0.8663,1.2188,50.024,2403.058,0.8518,grid_connected,0,1,0,voltage_sag
2025-05-18 12:00:00,12,5,6,7.886,6.815,6.111,3.22,26.147,13.333,5.348,7.466,0.0,11.894,1.0324,0.8583,1.2149,50.033,2729.359,0.8316,grid_connected,0,1,0,voltage_sag
2025-05-18 13:00:00,13,5,6,7.901,8.083,5.974,3.22,26.689,14.267,5.734,6.687,0.0,11.668,1.0301,0.8501,1.2073,50.033,3117.251,0.8122,grid_connected,0,1,0,voltage_sag
2025-05-18 14:00:00,14,5,6,7.985,8.562,5.779,3.22,27.578,11.695,5.721,10.161,0.0,14.304,1.0321,0.8669,1.2165,50.034,2319.597,0.8494,grid_connected,0,1,0,voltage_sag
2025-05-18 15:00:00,15,5,6,8.247,8.083,5.564,3.22,26.976,9.148,7.287,10.541,0.0,14.271,1.0325,0.8899,1.2119,50.007,2051.864,0.869,grid_connected,0,1,0,voltage_sag
2025-05-18 16:00:00,16,5,6,8.887,6.815,5.364,3.22,25.846,7.006,5.833,12.0,0.0,15.324,1.025,0.9812,1.1279,50.035,1047.41,0.9219,grid_connected,0,0,0,normal
2025-05-18 17:00:00,17,5,6,10.077,5.165,5.199,3.22,24.862,4.897,4.092,12.0,0.0,14.755,1.0226,0.9959,1.0829,50.035,446.742,0.9498,grid_connected,0,0,0,normal
2025-05-18 18:00:00,18,5,6,11.712,3.57,5.077,3.22,25.169,1.698,4.98,12.0,0.0,14.54,1.0207,1.0001,1.0609,50.01,222.674,0.9542,grid_connected,0,0,0,normal
2025-05-18 19:00:00,19,5,6,13.231,2.32,4.997,3.22,25.86,0.0,4.314,12.0,0.0,14.454,1.0175,1.0001,1.046,50.023,81.348,0.8965,grid_connected,0,0,0,normal
2025-05-18 20:00:00,20,5,6,13.86,1.497,4.949,3.22,26.05,0.0,4.858,12.0,0.0,14.505,1.0193,1.0001,1.0476,50.002,110.932,0.9208,grid_connected,0,0,0,normal
2025-05-18 21:00:00,21,5,6,13.231,1.034,4.923,3.22,24.571,0.0,5.931,12.0,0.0,14.447,1.0192,1.0001,1.0567,50.039,193.647,0.9527,grid_connected,0,0,0,normal
2025-05-18 22:00:00,22,5,6,11.712,0.81,4.91,3.22,21.962,0.0,3.411,12.0,0.0,14.033,1.0193,1.0001,1.0439,50.016,47.625,0.9145,grid_connected,0,0,0,normal
2025-05-18 23:00:00,23,5,6,10.077,0.715,4.904,3.22,20.465,0.0,6.434,12.0,0.0,14.108,1.0221,1.0001,1.0653,50.002,258.262,0.9727,grid_connected,0,0,0,normal
2025-05-19 00:00:00,0,5,0,7.875,0.7,4.91,3.22,18.359,0.0,4.584,12.0,0.0,13.748,1.0212,1.0001,1.0535,50.004,118.206,0.9809,grid_connected,0,0,0,normal
2025-05-19 01:00:00,1,5,0,7.875,0.7,4.923,3.22,18.174,0.0,4.417,12.0,0.0,13.719,1.0209,1.0001,1.0518,50.025,108.278,0.9815,grid_connected,0,0,0,normal
2025-05-19 02:00:00,2,5,0,7.881,0.701,4.949,3.22,18.247,0.0,5.797,12.0,0.0,13.838,1.0216,1.0001,1.0633,50.013,212.158,0.9807,grid_connected,0,0,0,normal
2025-05-19 03:00:00,3,5,0,7.933,0.704,4.997,3.22,18.666,0.0,7.404,11.263,0.0,13.327,1.023,0.9993,1.0755,50.019,372.934,0.9747,grid_connected,0,0,0,normal
2025-05-19 04:00:00,4,5,0,8.207,0.716,5.077,3.22,18.81,0.0,3.19,12.0,0.0,13.715,1.019,1.0001,1.044,50.005,44.441,0.9626,grid_connected,0,0,0,normal
2025-05-19 05:00:00,5,5,0,9.034,0.753,5.199,3.22,19.707,0.0,4.204,12.0,0.0,13.853,1.0201,1.0001,1.0459,50.039,90.602,0.9714,grid_connected,0,0,0,normal
2025-05-19 06:00:00,6,5,0,10.328,0.852,5.364,3.22,21.653,0.0,1.769,12.0,0.0,13.575,1.0175,1.0,1.0435,50.016,11.135,0.3458,grid_connected,0,0,0,normal
2025-05-19 07:00:00,7,5,0,11.025,1.089,5.564,3.22,22.247,3.079,2.857,12.0,0.0,14.189,1.022,1.0001,1.0582,50.002,167.357,0.9646,grid_connected,0,0,0,normal
2025-05-19 08:00:00,8,5,0,10.328,1.576,5.779,3.22,22.3,6.45,4.181,11.669,0.0,14.413,1.0253,0.9967,1.1068,50.004,693.623,0.9459,grid_connected,0,0,0,normal
2025-05-19 09:00:00,9,5,0,9.034,2.442,5.974,3.22,22.696,9.576,3.619,9.502,0.0,12.184,1.0539,0.9531,1.1987,50.008,1251.877,0.9164,grid_connected,0,0,0,normal
2025-05-19 10:00:00,10,5,0,8.207,3.758,6.111,3.22,23.44,12.523,4.74,6.178,0.0,9.997,1.0319,0.8695,1.2119,50.008,2368.571,0.853,grid_connected,0,1,0,voltage_sag
2025-05-19 11:00:00,11,5,0,7.933,5.436,6.16,3.22,24.101,12.703,5.691,5.707,0.0,9.917,1.031,0.8595,1.2134,50.003,2665.169,0.8399,grid_connected,0,1,0,voltage_sag
2025-05-19 12:00:00,12,5,0,7.886,7.174,6.111,3.22,26.887,12.218,5.168,9.501,0.0,13.616,1.0315,0.8665,1.2153,50.04,2330.735,0.8485,grid_connected,0,1,0,voltage_sag
2025-05-19 13:00:00,13,5,0,7.901,8.509,5.974,3.22,28.432,13.391,6.542,8.499,0.0,13.578,1.0299,0.8473,1.2078,50.005,3030.156,0.8152,grid_connected,0,1,0,voltage_sag
2025-05-19 14:00:00,14,5,0,7.985,9.013,5.779,3.22,28.129,12.688,4.039,11.402,0.0,15.466,1.031,0.8723,1.2142,50.032,2156.452,0.8502,grid_connected,0,1,0,voltage_sag
2025-05-19 15:00:00,15,5,0,8.247,8.509,5.564,3.22,27.338,9.092,5.76,12.0,0.0,15.458,1.0361,0.9334,1.1944,50.01,1573.305,0.8905,grid_connected,0,0,0,normal
2025-05-19 16:00:00,16,5,0,8.887,7.174,5.364,3.22,26.191,8.017,5.686,12.0,0.0,15.066,1.0528,0.9486,1.1986,50.031,1282.004,0.9113,grid_connected,0,0,0,normal
2025-05-19 17:00:00,17,5,0,10.077,5.436,5.199,3.22,26.203,4.871,5.402,12.0,0.0,15.058,1.0241,0.9978,1.0915,50.028,599.833,0.9419,grid_connected,0,0,0,normal
2025-05-19 18:00:00,18,5,0,11.712,3.758,5.077,3.22,26.061,1.428,4.498,12.0,0.0,14.558,1.0213,1.0001,1.0498,50.027,159.905,0.9447,grid_connected,0,0,0,normal
2025-05-19 19:00:00,19,5,0,13.231,2.442,4.997,3.22,25.927,0.0,5.179,12.0,0.0,14.515,1.0206,1.0001,1.05,50.005,131.504,0.9319,grid_connected,0,0,0,normal
